,html_url,number,labels,state,created_at,comments,title,body,rel
5,https://github.com/RaRe-Technologies/gensim/issues/1581,1581,"[{'id': 175643, 'node_id': 'MDU6TGFiZWwxNzU2NDM=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/documentation', 'name': 'documentation', 'color': '02d7e1', 'default': True, 'description': 'Current issue related to documentation'}, {'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}, {'id': 575779925, 'node_id': 'MDU6TGFiZWw1NzU3Nzk5MjU=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/breaks%20backward-compatibility', 'name': 'breaks backward-compatibility', 'color': 'e96f1b', 'default': False, 'description': 'Change breaks backward compatibility'}, {'id': 1162250977, 'node_id': 'MDU6TGFiZWwxMTYyMjUwOTc3', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/fasttext', 'name': 'fasttext', 'color': 'ad52ea', 'default': False, 'description': 'Issues related to the FastText model'}]",open,2017-09-10 11:15:14+00:00,0,Add __init__ method in FastText,"Issue #1514 

[FastText](https://github.com/RaRe-Technologies/gensim/blob/develop/gensim/models/wrappers/fasttext.py#L138)  can't make default initializer. only make using `train` or `load_fasttext_format` methods( `train` method calls `load_fasttext_format` )
And input text is only received from the file.

So, If in `__init__` method receiving from python string, will be able to use it more efficiently and not be confused with the FastText constructor( In [Fasttext API](https://radimrehurek.com/gensim/models/wrappers/fasttext.html), It looks like it can be used as a constructor. because base by Word2Vec).

`def __init__(self, ft_path, corpus_text, output_file=None, model='cbow', size=100, alpha=0.025, window=5, min_count=5,
              word_ngrams=1, loss='ns', sample=1e-3, negative=5, iter=5, min_n=3, max_n=6, sorted_vocab=1, threads=12):`
How about like above method? These method arguments follow `train` but `corpus_file` changed to `corpus_text`",0
21,https://github.com/RaRe-Technologies/gensim/issues/1604,1604,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 175643, 'node_id': 'MDU6TGFiZWwxNzU2NDM=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/documentation', 'name': 'documentation', 'color': '02d7e1', 'default': True, 'description': 'Current issue related to documentation'}, {'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}]",open,2017-10-02 10:38:52+00:00,15,Fix irrelevant wiki pages,"We have several pages in wiki part, but a huge part of the information is outdated. Need to fix it.

- Word2Vec & Doc2Vec Wishlist - outdated, need to remove
- Home - useless, need to remove
- Developer page - need to update for current state
- GSOC 2017 project ideas - mark as archive (GSOC 2017 was finished)
- Student Projects / Ideas & Feature proposals - merge this to one & remove unrelevant & add info about what's already implement
- Recipes & FAQ - Need to refactor from start
- Roadmap - outdated, need to write new
",0
27,https://github.com/RaRe-Technologies/gensim/issues/1617,1617,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 233082, 'node_id': 'MDU6TGFiZWwyMzMwODI=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20hard', 'name': 'difficulty hard', 'color': '00a000', 'default': False, 'description': 'Hard issue: required deep gensim understanding & high python/cython skills'}]",closed,2017-10-10 04:05:44+00:00,2,Under utilization of CPU cores when running Word2Vec,"#### Description
I am training a word2vec model with a preprocessed wiki corpus(~8GB) on a dedicated Softlayer cloud instance with the following system configuration:
`56 cores x 2.0GHz, 128GB RAM, 100GB(SAN), Ubuntu Linux 16.04 LST Minimal Install (64 bit).`
I run the code in a docker with **56 workers**. While I can see 56 processes(in training phase), the aggregated CPU utilization is around **1100%**. Screenshots of CPU utilization of each process can be seen below.
Why is total CPU utilization not around 5600%? Is this behavior expected? Am I missing something trivial?

#### Steps/Code/Corpus to Reproduce
Link to gensim [code](https://github.com/manneshiva/benchmark-word2vec-frameworks/blob/master/nn_frameworks/gensim/gensim_word2vec.py)
Link to [Dockerfile](https://github.com/manneshiva/benchmark-word2vec-frameworks/blob/master/Dockerfile-cpu-tfsource)

#### Expected Results
Total CPU utilization > 1100%. Should be around 5600%. 

#### Actual Results
Link to [INFO logs](https://gist.github.com/manneshiva/c4b7fd200507664fa3145b591be17be7).

`top -H -p <PID>`
![top](https://user-images.githubusercontent.com/26998249/31368736-300b7624-ad9d-11e7-9c38-4876e8d679af.png)

`htop`
![selection_006](https://user-images.githubusercontent.com/26998249/31368794-828f3714-ad9d-11e7-8a58-bafe552b3fae.jpg)

#### Versions
Linux-4.10.0-21-generic-x86_64-with-Ubuntu-16.04-xenial
('Python', '2.7.12 (default, Nov 19 2016, 06:48:10) \n[GCC 5.4.0 20160609]')
('NumPy', '1.13.1')
('SciPy', '0.19.1')
('gensim', '2.1.0')
('FAST_VERSION', 1)


",0
3,https://github.com/RaRe-Technologies/gensim/issues/1576,1576,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 233081, 'node_id': 'MDU6TGFiZWwyMzMwODE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20easy', 'name': 'difficulty easy', 'color': '00ff00', 'default': False, 'description': 'Easy issue: required small fix'}, {'id': 708430967, 'node_id': 'MDU6TGFiZWw3MDg0MzA5Njc=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/performance', 'name': 'performance', 'color': 'd93f0b', 'default': False, 'description': 'Issue related to performance (in HW meaning)'}, {'id': 721000065, 'node_id': 'MDU6TGFiZWw3MjEwMDAwNjU=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/good%20first%20issue', 'name': 'good first issue', 'color': '7057ff', 'default': True, 'description': 'Issue for new contributors (not required gensim understanding + very simple)'}, {'id': 1072221028, 'node_id': 'MDU6TGFiZWwxMDcyMjIxMDI4', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/Hacktoberfest', 'name': 'Hacktoberfest', 'color': 'b396e0', 'default': False, 'description': 'Issues marked for hacktoberfest'}]",open,2017-09-08 13:33:00+00:00,6,Check what's the reason to use double-precision in topic models,"Our TMs return vectors with double-precision `float64`, it looks like very suspicious, because `float32` is enough for all. Need to check, what's a reason of this behavior and what's a concrete method.

The first step - look at [this line in the test](https://github.com/RaRe-Technologies/gensim/blob/develop/gensim/test/basetmtests.py#L51), after it - collect all TMs, that depends on this tests and check, where and why `float64` happened.

Result - detailed description (where and why), and fixing this behavior after discussion (if needed)",0
6,https://github.com/RaRe-Technologies/gensim/issues/1583,1583,"[{'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}, {'id': 575779925, 'node_id': 'MDU6TGFiZWw1NzU3Nzk5MjU=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/breaks%20backward-compatibility', 'name': 'breaks backward-compatibility', 'color': 'e96f1b', 'default': False, 'description': 'Change breaks backward compatibility'}]",open,2017-09-11 13:40:36+00:00,3,Move unstable/experimental models to distinct subpackage,"Now we have many models/corpses in `gensim.models.*`, but not all of this is very useful/popular/stable/fast.


For this reason, we should split this into distinct packages

How it looks now: `gensim.corpora.*` and `gensim.models.*`
How it should looks in future: distinct subpackage + copy part of tree structure: `gensim.experimental.corpora.*` and  `gensim.experimental.models.*`


What's candidates for moving to experimental: `ATModel`, `HDP`, `LdaSeq`, all wrappers (maybe, need to discussed it).
Also, maybe move `ucicorpus`, `sharedcorpus`, `indexcorpus` and `csvcorpus` too (or remove, need additional discussion)










",0
7,https://github.com/RaRe-Technologies/gensim/issues/1584,1584,"[{'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}, {'id': 575779925, 'node_id': 'MDU6TGFiZWw1NzU3Nzk5MjU=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/breaks%20backward-compatibility', 'name': 'breaks backward-compatibility', 'color': 'e96f1b', 'default': False, 'description': 'Change breaks backward compatibility'}]",open,2017-09-11 14:38:53+00:00,16,Remove/refactor useless subpackages,"In gensim, we have many sub-packages, but several of this should be a part of another subpackage, another part is broken/useless and should be removed.

Candidates:
- [x] `/examples` - Old broken code + confused users with name, should be removed.
- [x] ~`/parsing` - Not relevant for gensim (all of this already implemented in NLTK/etc.), should be removed (but before, need to check that this isn't used).~
- [x]  `/scripts` - Many scripts for Wikipedia + symlinks + some conversions + w2v_standalone. Need to look into all wiki scripts and understand why this needed, remove all that no needed (w2v_standalone too).
- [ ] ~`/summarization` - need to refactor code and create one model, no need distinct subpackage for this.~
- [x] ~`/topic_coherence` - same as `summarization`~
- [x] `nose.py` - unused runner for nose, should be removed.






",0
8,https://github.com/RaRe-Technologies/gensim/issues/1585,1585,"[{'id': 175643, 'node_id': 'MDU6TGFiZWwxNzU2NDM=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/documentation', 'name': 'documentation', 'color': '02d7e1', 'default': True, 'description': 'Current issue related to documentation'}, {'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}]",open,2017-09-11 14:48:38+00:00,1,Initial investigation/refactoring for gensim.corpora and gensim.similarities,"Tasks:

1.Go into gensim.similarities and understand what's needed/not needed, maybe refactor a little if needed.
2. In corpora, we have many corpuses and many problems with interfaces, need to go into and refactor this code.

About corpora - we have many classes (each for concrete format), maybe it will be a good idea to merge all to one wrapper `Corpus` class, with parameter, for example:

Now
```
corpus_mallet = MalletCorpus(""/path/to/filename"", metadata=True)
corpus_simple = TextCorpus(input=""/path/to/folder"", metadata=False)
```

In my proposal
```
corpus_mallet = Corpus(""/path/to/filename"", metadata=True, type=""mallet"")
corpus_simple = Corpus(""/path/to/filename"", metadata=True, type=""text"")
```

For the one hand, this simplifies the code, no need to find a concrete class, need to change only one parameter. For the other hand, this class has a lot of responsibility, it's not a good pattern.",0
10,https://github.com/RaRe-Technologies/gensim/issues/1587,1587,[],closed,2017-09-13 11:35:53+00:00,8,Gensim reached 5k stars on github!,"Hooray! :bomb: :fire: Gensim reached 5k stars ?? .

Many thanks to our contributors, you are the best!

As a token of appreciation, we're sending a little gift to our contributors (T-shirts, mugs and other things).

**What's needed to receive the gift?**

1. You must be a contributor (at least 1 merged PR to Gensim, Smart-open or Sqlitedict)

2. Write an email to `opensource@rare-technologies.com` with the subject ""Gensim 5k*"". In the email body please include:
    - A link to your Github account
    - A link to your contribution (PR)
    - Your preferred T-shirt size
    - Your postal address

Here's an **incomplete** list of people who qualify. If I missed you - don't worry, if you are a contributor - send us an email too!

CC: @tmylk @chinmayapancholi13 @gojomo @cscorley @sotte @sebastien-j @parulsethi @mattilyra @bhargavvader @fbarrios @ziky90 @olavurmortensen @mataddy @prakhar2b @markroxor @dsquareindia @larsmans @hyhan @davechallis @dedan @temerick @jayantj @erbas @phdowling @droudy @quole @macks22 @KCzar @josephcc @hajicj @vlejd @mfcabrera @fedelopez77 @svenkreiss @jesterhazy @Arttii @alekol @tpsatish95 @isohyt @anmolgulati @souravsingh @shubhvachher @buma @luispedro @Tiepies @lechatpito @aneesh-joshi @charliejharrison @metalaman @akutuzov


",0
11,https://github.com/RaRe-Technologies/gensim/issues/1588,1588,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 233082, 'node_id': 'MDU6TGFiZWwyMzMwODI=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20hard', 'name': 'difficulty hard', 'color': '00a000', 'default': False, 'description': 'Hard issue: required deep gensim understanding & high python/cython skills'}, {'id': 708430967, 'node_id': 'MDU6TGFiZWw3MDg0MzA5Njc=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/performance', 'name': 'performance', 'color': 'd93f0b', 'default': False, 'description': 'Issue related to performance (in HW meaning)'}]",open,2017-09-16 09:04:16+00:00,12,LDA multicore stuck after a few passes,"after running properly for a 10 passes the process is stuck.
48core : 194GB , 6.7 million documents, 57,000 tokens
    num_topics = 64
    chunksize = 10000
    passes = 20
    iterations = 100
**logs stopped printing at ----**
_2017-09-15 20:10:40,745 INFO 140583487252288 PROGRESS: pass 11, dispatched chunk #147 = documents up to #1480000/6748579, outstanding queue size 109
2017-09-15 20:10:40,932 INFO 140583487252288 PROGRESS: pass 11, dispatched chunk #148 = documents up to #1490000/6748579, outstanding queue size 110
2017-09-15 20:10:41,173 INFO 140583487252288 PROGRESS: pass 11, dispatched chunk #149 = documents up to #1500000/6748579, outstanding queue size 111
2017-09-15 20:10:41,410 DEBUG 140583487252288 9924/10000 documents converged within 100 iterations
2017-09-15 20:10:41,550 INFO 140583487252288 PROGRESS: pass 11, dispatched chunk #150 = documents up to #1510000/6748579, outstanding queue size 112
2017-09-15 20:10:41,680 DEBUG 140583487252288 processed chunk, queuing the result
2017-09-15 20:10:41,955 DEBUG 140583487252288 result put
2017-09-15 20:10:41,956 DEBUG 140583487252288 getting a new job
2017-09-15 20:10:45,384 DEBUG 140554940122880 worker process entering E-step loop
2017-09-15 20:10:45,404 DEBUG 140554940122880 getting a new job
2017-09-15 20:10:49,148 DEBUG 140554940122880 worker process entering E-step loop
2017-09-15 20:10:49,195 DEBUG 140554940122880 getting a new job
2017-09-15 20:10:49,441 DEBUG 140583487252288 9920/10000 documents converged within 100 iterations
2017-09-15 20:10:49,630 DEBUG 140583487252288 processed chunk, queuing the result
2017-09-15 20:10:49,830 DEBUG 140583487252288 result put
2017-09-15 20:10:49,831 DEBUG 140583487252288 getting a new job
2017-09-15 20:10:51,158 DEBUG 140583487252288 9925/10000 documents converged within 100 iterations
2017-09-15 20:10:51,322 DEBUG 140583487252288 processed chunk, queuing the result
2017-09-15 20:10:51,344 DEBUG 140583487252288 result put
2017-09-15 20:10:51,345 DEBUG 140583487252288 getting a new job
2017-09-15 20:10:52,413 DEBUG 140583487252288 9925/10000 documents converged within 100 iterations
2017-09-15 20:10:52,597 DEBUG 140583487252288 processed chunk, queuing the result
2017-09-15 20:10:52,640 DEBUG 140554940122880 worker process entering E-step loop
2017-09-15 20:10:52,642 DEBUG 140554940122880 getting a new job
2017-09-15 20:10:53,889 DEBUG 140583487252288 result put
2017-09-15 20:10:53,891 DEBUG 140583487252288 getting a new job
2017-09-15 20:10:54,895 DEBUG 140583487252288 9934/10000 documents converged within 100 iterations
2017-09-15 20:10:55,026 DEBUG 140583487252288 processed chunk, queuing the result
2017-09-15 20:10:55,054 DEBUG 140583487252288 result put
2017-09-15 20:10:55,201 DEBUG 140583487252288 getting a new job
2017-09-15 20:10:57,169 DEBUG 140554940122880 worker process entering E-step loop
2017-09-15 20:10:57,177 DEBUG 140554940122880 getting a new job
2017-09-15 20:11:01,548 DEBUG 140554940122880 worker process entering E-step loop
2017-09-15 20:11:02,448 DEBUG 140554940122880 getting a new job
2017-09-15 20:11:13,901 DEBUG 140554940122880 worker process entering E-step loop
2017-09-15 20:11:13,905 DEBUG 140554940122880 getting a new job
2017-09-15 20:11:17,107 DEBUG 140554940122880 worker process entering E-step loop
2017-09-15 20:11:17,123 DEBUG 140554940122880 getting a new job
2017-09-15 20:11:21,198 DEBUG 140554940122880 worker process entering E-step loop
2017-09-15 20:11:21,201 DEBUG 140554940122880 getting a new job
2017-09-15 20:12:19,365 DEBUG 140583487252288 processing chunk #49 of 10000 documents
2017-09-15 20:12:19,372 DEBUG 140583487252288 performing inference on a chunk of 10000 documents
2017-09-15 20:13:02,963 DEBUG 140583487252288 9938/10000 documents converged within 100 iterations
2017-09-15 20:13:03,053 DEBUG 140583487252288 processed chunk, queuing the result
2017-09-15 20:13:03,058 DEBUG 140583487252288 result put
2017-09-15 20:13:03,058 DEBUG 140583487252288 getting a new job_

**the strace of master process is full of --- poll([{fd=6, events=POLLIN}], 1, 0)     = 0 (Timeout)**
----

**with a little activity n between. ------ like below**

_poll([{fd=6, events=POLLIN}], 1, 0)     = 0 (Timeout)
futex(0x8fffc4, FUTEX_WAKE_OP_PRIVATE, 1, 1, 0x8fffc0, {FUTEX_OP_SET, 0, FUTEX_OP_CMP_GT, 1}) = 1
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 1
poll([{fd=6, events=POLLIN}], 1, 0)     = 0 (Timeout)
futex(0x8fffc4, FUTEX_WAIT_BITSET_PRIVATE|FUTEX_CLOCK_REALTIME, 3905250003, {1505552174, 730881000}, ffffffff) = 0
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 0
futex(0x8fffc0, FUTEX_WAKE_PRIVATE, 1)  = 1
futex(0x8fffc4, FUTEX_WAIT_BITSET_PRIVATE|FUTEX_CLOCK_REALTIME, 3905250005, {1505552174, 730998000}, ffffffff) = -1 EAGAIN (Resource temporarily unavailable)
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 0
futex(0x8fffc0, FUTEX_WAKE_PRIVATE, 1)  = 1
futex(0x8fffc4, FUTEX_WAIT_BITSET_PRIVATE|FUTEX_CLOCK_REALTIME, 3905250007, {1505552174, 731179000}, ffffffff) = -1 EAGAIN (Resource temporarily unavailable)
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 0
futex(0x8fffc0, FUTEX_WAKE_PRIVATE, 1)  = 1
futex(0x8fffc4, FUTEX_WAIT_BITSET_PRIVATE|FUTEX_CLOCK_REALTIME, 3905250009, {1505552174, 731287000}, ffffffff) = -1 EAGAIN (Resource temporarily unavailable)
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 0
futex(0x8fffc4, FUTEX_WAKE_OP_PRIVATE, 1, 1, 0x8fffc0, {FUTEX_OP_SET, 0, FUTEX_OP_CMP_GT, 1}) = 1
futex(0x8fffc4, FUTEX_WAKE_OP_PRIVATE, 1, 1, 0x8fffc0, {FUTEX_OP_SET, 0, FUTEX_OP_CMP_GT, 1}) = 1
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 1
poll([{fd=6, events=POLLIN}], 1, 0)     = 0 (Timeout)
futex(0x8fffc4, FUTEX_WAKE_OP_PRIVATE, 1, 1, 0x8fffc0, {FUTEX_OP_SET, 0, FUTEX_OP_CMP_GT, 1}) = 1
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 1
futex(0x8fffc4, FUTEX_WAIT_BITSET_PRIVATE|FUTEX_CLOCK_REALTIME, 3905250017, {1505552174, 731764000}, ffffffff) = -1 EAGAIN (Resource temporarily unavailable)
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 0
futex(0x8fffc0, FUTEX_WAKE_PRIVATE, 1)  = 1
futex(0x8fffc4, FUTEX_WAIT_BITSET_PRIVATE|FUTEX_CLOCK_REALTIME, 3905250019, {1505552174, 731798000}, ffffffff) = -1 EAGAIN (Resource temporarily unavailable)
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 0
futex(0x8fffc4, FUTEX_WAKE_OP_PRIVATE, 1, 1, 0x8fffc0, {FUTEX_OP_SET, 0, FUTEX_OP_CMP_GT, 1}) = 1
poll([{fd=6, events=POLLIN}], 1, 0)     = 0 (Timeout)
futex(0x8fffc4, FUTEX_WAKE_OP_PRIVATE, 1, 1, 0x8fffc0, {FUTEX_OP_SET, 0, FUTEX_OP_CMP_GT, 1}) = 1
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 1
futex(0x8fffc4, FUTEX_WAIT_BITSET_PRIVATE|FUTEX_CLOCK_REALTIME, 3905250025, {1505552174, 732150000}, ffffffff) = -1 EAGAIN (Resource temporarily unavailable)
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 0
futex(0x8fffc0, FUTEX_WAKE_PRIVATE, 1)  = 1
futex(0x8fffc4, FUTEX_WAIT_BITSET_PRIVATE|FUTEX_CLOCK_REALTIME, 3905250027, {1505552174, 732184000}, ffffffff) = -1 EAGAIN (Resource temporarily unavailable)
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 0
futex(0x8fffc0, FUTEX_WAKE_PRIVATE, 1)  = 1
futex(0x8fffc4, FUTEX_WAIT_BITSET_PRIVATE|FUTEX_CLOCK_REALTIME, 3905250029, {1505552174, 732269000}, ffffffff) = -1 EAGAIN (Resource temporarily unavailable)
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 0
futex(0x8fffc0, FUTEX_WAKE_PRIVATE, 1)  = 1
futex(0x8fffc4, FUTEX_WAIT_BITSET_PRIVATE|FUTEX_CLOCK_REALTIME, 3905250031, {1505552174, 732372000}, ffffffff) = -1 EAGAIN (Resource temporarily unavailable)
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 0
futex(0x8fffc4, FUTEX_WAKE_OP_PRIVATE, 1, 1, 0x8fffc0, {FUTEX_OP_SET, 0, FUTEX_OP_CMP_GT, 1}) = 1
futex(0x8fff80, FUTEX_WAKE_PRIVATE, 1)  = 1
poll([{fd=6, events=POLLIN}], 1, 0)     = 0 (Timeout)
poll([{fd=6, events=POLLIN}], 1, 0)     = 0 (Timeout)_


----- **mater process is taking 100% of cpu on one core, all the other process are not taking any cpu.
there is still 5GB free ram on the system.** ",0
12,https://github.com/RaRe-Technologies/gensim/issues/1589,1589,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}]",closed,2017-09-16 17:44:54+00:00,9,Problem using bound function in Author Topic model!!,"Hi
I am trying to use author topic model. When I used bound function to evaluate my model I received this error in python:
```
Traceback (most recent call last):
  File ""C:\Users\Sara\Desktop\E-COM\Final Project\Working on data\at_clustering.py"", line 161, in <module>
    test_corpus = test_corpus, test_d2a = test_doc2author, test_a2d = test_author2doc, limit = 25)
  File ""C:\Users\Sara\Desktop\E-COM\Final Project\Working on data\at_clustering.py"", line 70, in evaluate_k
    pr = np.exp2(-model.bound(test_corpus, doc2author=test_d2a, author2doc=test_a2d)/number_of_words)
  File ""C:\Python27\lib\site-packages\gensim\models\atmodel.py"", line 835, in bound
    phinorm = self.compute_phinorm(ids, authors_d, expElogtheta[authors_d, :], expElogbeta[:, ids])
IndexError: arrays used as indices must be of integer (or boolean) type
```
 I think the problem is `` expElogbeta[:, ids] `` because this is not acceptable in python!

Please test bound function and fix source code.
Thanks
",0
13,https://github.com/RaRe-Technologies/gensim/issues/1591,1591,[],closed,2017-09-18 07:53:51+00:00,3,lda returns TypeError: only integer scalar arrays can be converted to a scalar index,"hello
i am working on urdu language and want to do topic modeling in it.i followed this link  https://github.com/RaRe-Technologies/gensim/blob/develop/docs/notebooks/lda_training_tips.ipynb but i am getting type error. 
Traceback (most recent call last):
  File ""main.py"", line 88, in <module>
    top_topics = lda.top_topics(corpus, num_words=5)
  File ""/home/aziya/.local/lib/python3.5/site-packages/gensim/models/ldamodel.py"", line 880, in top_topics
    for l in top_words[:m_index - 1]:
TypeError: only integer scalar arrays can be converted to a scalar index

i even tried it by reducing num of words to 5.this is my code.kindly help me by guiding me where i am doing something wrong.as i am new in gensim and lda. ",0
14,https://github.com/RaRe-Technologies/gensim/issues/1592,1592,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 233082, 'node_id': 'MDU6TGFiZWwyMzMwODI=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20hard', 'name': 'difficulty hard', 'color': '00a000', 'default': False, 'description': 'Hard issue: required deep gensim understanding & high python/cython skills'}, {'id': 708430967, 'node_id': 'MDU6TGFiZWw3MDg0MzA5Njc=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/performance', 'name': 'performance', 'color': 'd93f0b', 'default': False, 'description': 'Issue related to performance (in HW meaning)'}]",open,2017-09-18 14:15:29+00:00,2,lda multicore not scaling into large number of cores,"I believe it is due to the primary process being unable to keep up with both filling up the  queues and also merging the result. 

Will it not work better if we split the queue filling part of the code into the a separate process. 
If there are separate processes for queue filling and result queue processing. i dont see any issue. 

Note: i am sure it is not a IO issue as i dont see any IO load on using iostat and iotop

Or may be I should be usig some other corpus format which takes less time to deserialize. ??

Any guidance will help. thanks in advance",0
16,https://github.com/RaRe-Technologies/gensim/issues/1596,1596,[],closed,2017-09-20 13:50:48+00:00,1,gensim support GPU programming?,"Dear,

gensim support GPU programming? 
I tried to import gensim and using model.lsi, it seems it does not support GPU programming.

",0
