,html_url,number,labels,state,created_at,comments,title,body,rel
159,https://github.com/nltk/nltk/issues/1537,1537,"[{'id': 23593492, 'node_id': 'MDU6TGFiZWwyMzU5MzQ5Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/documentation', 'name': 'documentation', 'color': '02d7e1', 'default': True, 'description': None}, {'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 718735032, 'node_id': 'MDU6TGFiZWw3MTg3MzUwMzI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tokenizer', 'name': 'tokenizer', 'color': '4be5a0', 'default': False, 'description': None}, {'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2016-12-07 15:08:27+00:00,0,nltk.tokenize.texttiling TextTilingTokenizer parameter demo_mode not documented,There's no documentation of the parameter demo_mode for TextTilingTokenizer. It doesn't seem to be just for internal use; it's used in the example code.,1
169,https://github.com/nltk/nltk/issues/1558,1558,[],closed,2016-12-27 07:10:00+00:00,5,word_tokenizer and Spanish,"I would like to have a word_tokenizer that works with Spanish. For example, this code:

`import nltk
from nltk.tokenize import word_tokenize
sentences = ""¿Quién eres tú? ¡Hola! ¿Dónde estoy?""
spanish_sentence_tokenizer = nltk.data.load('tokenizers/punkt/spanish.pickle')
sentences = spanish_sentence_tokenizer.tokenize(sentences)
for s in sentences:
    print([s for s in vword_tokenize(s)])`

gives the following:

`['¿Quién', 'eres', 'tú', '?']
['¡Hola', '!']
['¿Dónde', 'estoy', '?']`

 but I would have expected the following instead:

`['¿' ,'Quién', 'eres', 'tú', '?']
['¡' ,'Hola', '!']
['¿' ,'Dónde', 'estoy', '?']`",1
195,https://github.com/nltk/nltk/issues/1616,1616,"[{'id': 14019200, 'node_id': 'MDU6TGFiZWwxNDAxOTIwMA==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/good%20first%20issue', 'name': 'good first issue', 'color': '02e10c', 'default': True, 'description': ''}, {'id': 113906330, 'node_id': 'MDU6TGFiZWwxMTM5MDYzMzA=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/SMT', 'name': 'SMT', 'color': 'bfdadc', 'default': False, 'description': None}, {'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}]",closed,2017-02-09 02:10:54+00:00,5,MosesTokenizer is skipping the final fullstop.,"MosesTokenizer is skipping the final fullstop.

```python
>>> from nltk.tokenize.moses import MosesTokenizer
>>> m = MosesTokenizer()
>>> m.tokenize('abc def.')
[u'abc', u'def.']
>>> m.penn_tokenize('abc def.')
[u'abc', u'def', u'.']
```

But MosesTokenizer's penn_tokenize works because of https://github.com/nltk/nltk/blob/develop/nltk/tokenize/moses.py#L103

While the default tokenizer relies on the `handles_nonbreaking_prefixes()` to handle the final fullstop: https://github.com/nltk/nltk/blob/develop/nltk/tokenize/moses.py#L284

The conditions at https://github.com/nltk/nltk/blob/develop/nltk/tokenize/moses.py#L274 is wrong since it's not checking what Moses is actually doing on https://github.com/alvations/mosesdecoder/blob/master/scripts/tokenizer/tokenizer.perl#L333

The correct implementation should be:

```python
    def handles_nonbreaking_prefixes(self, text):
        # Splits the text into tokens to check for nonbreaking prefixes.
        tokens = text.split()
        num_tokens = len(tokens)
        for i, token in enumerate(tokens):
            # Checks if token ends with a fullstop.
            token_ends_with_period = re.findall(r'^(\S+)\.$', token)
            if token_ends_with_period:
                prefix = token_ends_with_period.group(1)
                # Checks for 3 conditions if
                # i.   the prefix contains a fullstop and
                #      any char in the prefix is within the IsAlpha charset
                # ii.  the prefix is in the list of nonbreaking prefixes and
                #      does not contain #NUMERIC_ONLY#
                # iii. the token is not the last token and that the
                #      next token contains all lowercase.
                if ( ('.' in prefix and self.isalpha(prefix)) or
                     (prefix in self.NONBREAKING_PREFIXES and
                      prefix not in self.NUMERIC_ONLY_PREFIXES) or
                     (i != num_tokens-1 and self.islower(tokens[i+1])) ):
                    pass # No change to the token.
                # Checks if the prefix is in NUMERIC_ONLY_PREFIXES
                # and ensures that the next word is a digit.
                elif (prefix in self.NUMERIC_ONLY_PREFIXES and
                      re.search(r'^[0-9]+', tokens[i+1])):
                    pass # No change to the token.
                else: # Otherwise, adds a space after the tokens before a dot.
                    tokens[i] = prefix + ' .'
        return "" "".join(tokens) # Stitch the tokens back.
```

After the patch:

```
$ python -c ""from nltk.tokenize.moses import MosesTokenizer; m = MosesTokenizer(); print(m.tokenize('abc def.'))""
[u'abc', u'def', u'.']
```",1
258,https://github.com/nltk/nltk/issues/1729,1729,[],closed,2017-05-20 08:46:22+00:00,1,KeyError in MosesDetokenizer,"Getting a KeyError when trying to detokenize three or more symbols:
```
from nltk.tokenize.moses import MosesDetokenizer
MosesDetokenizer().detokenize(['```'])
```
```
  File ""/usr/local/lib/python3.6/site-packages/nltk/tokenize/moses.py"", line 613, in detokenize
    return self.tokenize(tokens, return_str)
  File ""/usr/local/lib/python3.6/site-packages/nltk/tokenize/moses.py"", line 574, in tokenize
    if quote_counts[normalized_quo] % 2 == 0:
KeyError: '```'
```
In printable ASCII characters, the problem seems to occur for "",  ',  and `.
Using Python 3.",1
277,https://github.com/nltk/nltk/issues/1761,1761,"[{'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}]",closed,2017-06-28 15:54:14+00:00,1,MWE tokenizer doesnt support pickling,"You can reproduce this as follows on python 2.7.11

````
from nltk.tokenize import MWETokenizer
import pickle

tokenizer = MWETokenizer([('a', 'little'), ('a', 'little', 'bit'), ('a', 'lot')])

with open('tokenizer.pkl', 'wb') as f:
    pickle.dump(tokenizer, f)

with open('tokenizer.pkl', 'rb') as f:
    t = pickle.load(f)

````

Error that i am getting is

````
---------------------------------------------------------------------------
TypeError                                 Traceback (most recent call last)
<ipython-input-47-205693e12b16> in <module>()
      1 with open('tokenizer.pkl', 'rb') as f:
----> 2     t = pickle.load(f)

/usr/local/Cellar/python/2.7.11/Frameworks/Python.framework/Versions/2.7/lib/python2.7/pickle.pyc in load(file)
   1382 
   1383 def load(file):
-> 1384     return Unpickler(file).load()
   1385 
   1386 def loads(str):

/usr/local/Cellar/python/2.7.11/Frameworks/Python.framework/Versions/2.7/lib/python2.7/pickle.pyc in load(self)
    862             while 1:
    863                 key = read(1)
--> 864                 dispatch[key](self)
    865         except _Stop, stopinst:
    866             return stopinst.value

/usr/local/Cellar/python/2.7.11/Frameworks/Python.framework/Versions/2.7/lib/python2.7/pickle.pyc in load_reduce(self)
   1137         args = stack.pop()
   1138         func = stack[-1]
-> 1139         value = func(*args)
   1140         stack[-1] = value
   1141     dispatch[REDUCE] = load_reduce

/Users/vinay/Sites/nltk_mwe/.env/lib/python2.7/site-packages/nltk/collections.pyc in __init__(self, strings)
    611         defaultdict.__init__(self, Trie)
    612         if strings:
--> 613             for string in strings:
    614                 self.insert(string)
    615 

TypeError: 'type' object is not iterable
````

",1
303,https://github.com/nltk/nltk/issues/1799,1799,"[{'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}, {'id': 718735032, 'node_id': 'MDU6TGFiZWw3MTg3MzUwMzI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tokenizer', 'name': 'tokenizer', 'color': '4be5a0', 'default': False, 'description': None}]",closed,2017-08-01 08:16:35+00:00,3,TweetTokenizer quirk with long numbers,"When there's a number token that's >8 length, the `TweetTokenizer` tries to iteratively parse the first 8-10 digits as a phone number if it matches the phone number regex on https://github.com/alvations/nltk/blob/develop/nltk/tokenize/casual.py#L125

Maybe, there should be an option to allow users to keep long digits and not try to recognize the first part as a number. 

Or better yet, if there's regex fix that can prevent the number from getting split if it's longer than 10. 

Details on https://stackoverflow.com/questions/45425946/tokenize-in-nltk-tweettokenizer-returning-integers-by-splitting/45431922#45431922",1
394,https://github.com/nltk/nltk/issues/1963,1963,"[{'id': 718735032, 'node_id': 'MDU6TGFiZWw3MTg3MzUwMzI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tokenizer', 'name': 'tokenizer', 'color': '4be5a0', 'default': False, 'description': None}]",open,2018-02-20 15:57:21+00:00,8,"word_tokenize not tokenizing strings containing ','","I tried
```
from nltk.tokenize import word_tokenize
a=""g, a, b, c, 123, g32,12 123121 {1}""
word_tokenize(a)
```
**Output I am getting:** 
['g', ',', 'a', ',', 'b', ',', 'c', ',', '123', ',', 'g32,12', '123121', '{', '1', '}']
**Output should be**
['g', ',', 'a', ',', 'b', ',', 'c', ',', '123', ',', 'g32',',','12', '123121', '{', '1', '}']",1
424,https://github.com/nltk/nltk/issues/2004,2004,"[{'id': 718735032, 'node_id': 'MDU6TGFiZWw3MTg3MzUwMzI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tokenizer', 'name': 'tokenizer', 'color': '4be5a0', 'default': False, 'description': None}]",open,2018-04-18 07:15:25+00:00,1,`word_tokenize` could handled URL's better,"Here is what it currently does for URLs.

```
In [2]: import nltk

In [3]: nltk.word_tokenize(""http://example.com"")
Out[3]: ['http', ':', '//example.com']

In [4]: nltk.word_tokenize(""http://example.com/dir/file.html"")
Out[4]: ['http', ':', '//example.com/dir/file.html']

In [5]: nltk.word_tokenize(""example@example.com"")
Out[5]: ['example', '@', 'example.com']
```

I'm not sure what it should do.
But I feel like the answer is _not that_

I'm pretty sure one can recognise URLs with a regex.
I think the answer might be to just pick them out at the start,
and preform no splitting on them.


Obs. the treeback tokenizer  that `word_tokenize`, is based on doesn't handle URLs because they were not a thing. But we have to move with the times, no?",1
528,https://github.com/nltk/nltk/issues/2185,2185,[],closed,2018-11-20 13:39:16+00:00,1,Tokenization - Custom Tokens,"I am a new to NLP and was reading through tokenization and wondering if we have a tokenizer existing in this framework that would actually consider a ""Keyword"" or set of keywords and splits the sentence or the entire paragraph based on the keyword?.

Any documentation help on the existing API would help. Appreciate your help!",1
689,https://github.com/nltk/nltk/issues/2471,2471,"[{'id': 1350810881, 'node_id': 'MDU6TGFiZWwxMzUwODEwODgx', 'url': 'https://api.github.com/repos/nltk/nltk/labels/invalid', 'name': 'invalid', 'color': 'cecece', 'default': True, 'description': ''}]",closed,2019-12-03 12:48:14+00:00,0,same word but differnnet tokenizer,"hi，when I processed my data， I find the same word may get different tokenizer.
for example，the word： <can't>, may get  ，<can>  <'t> or <ca> <n't>.
Could you tell me the reason, thank you very much.",1
241,https://github.com/nltk/nltk/issues/1699,1699,[],closed,2017-04-24 19:33:35+00:00,3,Nltk word tokenizer strange behaviour,"Given the sentence: 

word = **""B. Young c Moin Khan b Wasim 0""**

if we call nltk.word_tokenize(word) We'll have the following tokens:
    **['B', '.', 'Young', 'c', 'Moin', 'Khan', 'b', 'Wasim', '0']**

But, if we change the sentence to be:
word = **""C. Young c Moin Khan b Wasim 0""**

The tokens will be:
    **['C.', 'Young', 'c', 'Moin', 'Khan', 'b', 'Wasim', '0']**

The char '.' is now joined to the letter 'C' .

What is more strange is that the  **'B'**  splitted from  **'.'** only occurs when the next word is **'Young'** I tried several words and none appears to reproduce the error.


",1
261,https://github.com/nltk/nltk/issues/1740,1740,"[{'id': 718735032, 'node_id': 'MDU6TGFiZWw3MTg3MzUwMzI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tokenizer', 'name': 'tokenizer', 'color': '4be5a0', 'default': False, 'description': None}]",open,2017-05-31 02:54:30+00:00,4,Errors in the Norwegian tokenizer,"Hi!

While working on my master in language technology I discovered some errors in the Norwegian tokenizers:

nltk.word_tokenize(“Hello NLTK”, “norwegian”)
nltk.sent_tokenize(“My name. Is bob.”, “norwegian”)

When these errors are fixed the sentence tokenizer fail 7-8 times less, while the word tokenizer will fail 6-7 times less (for Norwegian). I was wondering if this is something I could integrate with NLTK? If yes, how would you want it integrated?

For instance, I could place the patch file in the tokenize folder and call it like this in the tokenize init file: 
```
import patch

def sent_tokenize(text, language='english'):
    if language='norwegian':
        tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
        return patch.sent_patch(tokenizer.tokenize(text))
    else:
        tokenizer = load('tokenizers/punkt/{0}.pickle'.format(language))
        return tokenizer.tokenize(text)
```
However I realize this might become messy if every language wanted a slot. Any other questions, I can elaborate, please ask ^.^

:bob
",1
397,https://github.com/nltk/nltk/issues/1969,1969,"[{'id': 718735032, 'node_id': 'MDU6TGFiZWw3MTg3MzUwMzI=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/tokenizer', 'name': 'tokenizer', 'color': '4be5a0', 'default': False, 'description': None}, {'id': 739448068, 'node_id': 'MDU6TGFiZWw3Mzk0NDgwNjg=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/resolved', 'name': 'resolved', 'color': '2375af', 'default': False, 'description': None}]",closed,2018-02-27 20:32:25+00:00,3,Improve word tokenizer on balanced opening double quotes,"The following example:

    #!/usr/bin/env python3
    import nltk
    text = 'He said: ""No!"" He said: ""No!"" and walked away.\nHe said: “No!” and walked away.\n\nHe asked: ""Really?"" He asked: ""Really?"" and walked away.\nHe asked: „Really?” and walked away. He asked: „Really?” and walked away.'
    paragraphs = nltk.LineTokenizer().tokenize(text)
    for paragraph in paragraphs:
        sentences = nltk.tokenize.sent_tokenize(paragraph)
        for sentence in sentences:
            for word in nltk.tokenize.word_tokenize(sentence):
                print(word)

has output:

    He
    said
    :
    ``
    No
    !
    ''
    He
    said
    :
    ``
    No
    !
    ''
    and
    walked
    away
    .
    He
    said
    :
    “
    No
    !
    ”
    and
    walked
    away
    .
    He
    asked
    :
    ``
    Really
    ?
    ''
    He
    asked
    :
    ``
    Really
    ?
    ''
    and
    walked
    away
    .
    He
    asked
    :
    „Really
    ?
    ”
    and
    walked
    away
    .
    He
    asked
    :
    „Really
    ?
    ”
    and
    walked
    away
    .

should split two times `„Really` into `„` and `Really`.

(The current version of nltk has already fixed the issue with “No from https://github.com/nltk/nltk/issues/494 )",1
767,https://github.com/nltk/nltk/issues/2607,2607,[],closed,2020-09-27 13:18:30+00:00,2,Wrong result for word more'n in Word Tokenizer and PTB Tokenizer,"Let sentence: `It's more'n enough`

If I'm not mistaken, the PTB Tokenizer should result something like this:

`[""It"", ""'s"", ""more"", ""'n"", ""enough""]`

But, it's not. It returns:

`[""It"", ""'s"", ""more"", ""'"", ""n"", ""enough""]`

Since Word Tokenizer trying to implement PTB contraction, the result should be like that, right?

**PS**: Word Tokenizer contraction is `mor'n`, while original PTB contraction is `more'n`. Need clarification.",1
41,https://github.com/nltk/nltk/issues/1322,1322,[],closed,2016-03-08 09:49:36+00:00,2,german stopwords,"the german stopword file contains wrong inflected forms of ""uns""

instead of

```
'unse', 'unsem', 'unsen', 'unser', 'unses'
```

in lines 190-194 of the stopword file `stopwords/german`, it should be 

```
'unsere', 'unserem', 'unseren', 'unser', 'unseres'
```
",1
0,https://github.com/nltk/nltk/issues/1246,1246,[],closed,2016-01-04 19:27:09+00:00,5,"Add ""ll"" to nltk.corpus.stopwords.word(""english"")","I think that ""ll"" should be added to this corpus, as ""s"" and ""t"" are already there, and when sentences with contractions such as ""they'll"" or ""you'll"" are tokenized, ""ll"" will be added as a token, and if we filter out stopwords, ""ll"" should be removed as well.
",1
1,https://github.com/nltk/nltk/issues/1248,1248,"[{'id': 29356672, 'node_id': 'MDU6TGFiZWwyOTM1NjY3Mg==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/corpus', 'name': 'corpus', 'color': '0b02e1', 'default': False, 'description': None}, {'id': 416522805, 'node_id': 'MDU6TGFiZWw0MTY1MjI4MDU=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/nice%20idea', 'name': 'nice idea', 'color': 'fef2c0', 'default': False, 'description': None}, {'id': 718743421, 'node_id': 'MDU6TGFiZWw3MTg3NDM0MjE=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/parsing', 'name': 'parsing', 'color': '94e06d', 'default': False, 'description': None}]",open,2016-01-08 19:25:24+00:00,8,Turkish language extension,"Hello all,
I'm a Turkish NLP developer and I'd like to add Turkish language libraries including a morphological analyzer and a parser. Would anyone be interested?
",0
3,https://github.com/nltk/nltk/issues/1251,1251,"[{'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2016-01-13 17:16:18+00:00,1,corpus.reader.knbc misreads annotation for 33 words,"When using the corpus reader for the KNB Corpus, tags are misread / displayed wrongly for 33 words.

`nltk.corpus.reader.knbc.tagged_words()` returns a list of touples in the following form:

```
tagged_word = (word(str), tags(str))
tags = ""reading lemma pos1 posid1 pos2 posid2 pos3 posid3 others ...""
```

(note that this is a different form than what the comments in the code document, on line 39, 40, 41 in  knbc.py says)

This misreading happens for 30 occurrences of '特殊', which appears to be used in the corpus to mark some kind of special non-word entity and is not annotated with _reading_ nor _lemma_.

Word number 14768 '５００', returns a double space between _reading_ and _lemma_, causing the lemma tag to appear empty and the pos1 tag to appear as the lemma.

Word 54546 and 54678 are smileys that have been loaded wrongly by the corpus reader and part of the smileys appear in the string that represents 

Words for which tags are returned with a wrong form are:

[1396, 7219, 8750, 10916, 14445, 14464, 14768, 18538, 18540, 20655, 23116, 23120, 23123, 23128, 26698, 32867, 32869, 32871, 32873, 32875, 32877, 32892, 32894, 44702, 46037, 46490, 46492, 46494, 46496, 46498, 46557, 54546, 54678]
",0
4,https://github.com/nltk/nltk/issues/1252,1252,[],closed,2016-01-16 23:08:40+00:00,0,"Tox fails with ""ERROR: Failure: ImportError (No module named 'six')""","When I try to run the tests with Tox (on Ubuntu) from within a local clone of the repo, it manages to install the dependencies but blows up when trying to import things from within NLTK.

I imagine I can work around this by figuring out how to manually run just the tests I care about, but it's inconvenient.

I'm not sure whether I'm doing something dumb or whether the Tox setup is broken; if the former, the CONTRIBUTING docs should probably mention what needs to be done besides just running Tox; if the latter, it should probably be fixed.

Here's the full output (had to pastebin it due to GitHub's post length limit):

http://pastebin.com/ENuCLnv6
",0
5,https://github.com/nltk/nltk/issues/1253,1253,[],closed,2016-01-17 11:25:40+00:00,30,how to download corpus panlex_lite package in nltk in python,"I am able to download all the packages except the panlex_lite how to download it?
",0
6,https://github.com/nltk/nltk/issues/1254,1254,[],closed,2016-01-18 06:09:47+00:00,4,Loading jars from custom path.,"Hello Team,
 I want to load the stanfor-parser.jar file from my custom defined path. I dont want to set ENV variable for jar locations. Is this possible ? If yes then how?

Thanks,
Rahul 
",0
7,https://github.com/nltk/nltk/issues/1255,1255,"[{'id': 14019255, 'node_id': 'MDU6TGFiZWwxNDAxOTI1NQ==', 'url': 'https://api.github.com/repos/nltk/nltk/labels/pleaseverify', 'name': 'pleaseverify', 'color': 'd7e102', 'default': False, 'description': None}, {'id': 145489207, 'node_id': 'MDU6TGFiZWwxNDU0ODkyMDc=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/bug', 'name': 'bug', 'color': 'e11d21', 'default': True, 'description': None}, {'id': 719374994, 'node_id': 'MDU6TGFiZWw3MTkzNzQ5OTQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/GUI', 'name': 'GUI', 'color': 'f9b3d9', 'default': False, 'description': None}, {'id': 918210764, 'node_id': 'MDU6TGFiZWw5MTgyMTA3NjQ=', 'url': 'https://api.github.com/repos/nltk/nltk/labels/inactive', 'name': 'inactive', 'color': 'cecece', 'default': False, 'description': ''}]",closed,2016-01-18 13:00:40+00:00,3,Printing to postscript error,"I draw a syntax tree with tree.draw(), which is below:

![2016-01-18 8 56 33](https://cloud.githubusercontent.com/assets/5208653/12391905/0683e8a8-be26-11e5-85f7-fba3b98c1626.png)

But after i save it as a ps file using 'File --> Print to Postscript', I get below:

![2016-01-18 8 58 20](https://cloud.githubusercontent.com/assets/5208653/12391934/3f2fa23c-be26-11e5-9494-36cd0e99427d.png)

So what is wrong with it?? can somebody help me?
",0
