,html_url,number,labels,state,created_at,comments,title,body,rel
1610,https://github.com/explosion/spaCy/issues/5337,5337,"[{'id': 446604395, 'node_id': 'MDU6TGFiZWw0NDY2MDQzOTU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/install', 'name': 'install', 'color': 'B35905', 'default': False, 'description': 'Installation issues'}]",closed,2020-04-22 00:14:41+00:00,2,python -m spacy download en_core_web_sm does nothing,"

## How to reproduce the problem
Running pip install spaCy goes smoothly without issues, but trying to download en_core_web_sm does nothing, it doesn't even show a error message, the command line just goes straight to the next command.

```
C:\Users\JGC\Desktop\Trabalhos\Python\autocompletebot>python -m spacy download en_core_web_sm

C:\Users\JGC\Desktop\Trabalhos\Python\autocompletebot>python3 -m spacy download en_core_web_sm

C:\Users\JGC\Desktop\Trabalhos\Python\autocompletebot>
```

I know it isn't installing it because when i try to run the command 'spacy.load(""en_core_web_sm"")' on python, even from the command line,  i get the following error message:

```
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""C:\Users\JGC\AppData\Local\Programs\Python\Python37\lib\site-packages\spacy\__init__.py"", line 30, in load
    return util.load_model(name, **overrides)
  File ""C:\Users\JGC\AppData\Local\Programs\Python\Python37\lib\site-packages\spacy\util.py"", line 169, in load_model
    raise IOError(Errors.E050.format(name=name))
OSError: [E050] Can't find model 'en_core_web_sm'. It doesn't seem to be a shortcut link, a Python package or a valid path to a data directory.
```

## Environment
<!-- Include details of your environment. If you're using spaCy 1.7+, you can also type `python -m spacy info --markdown` and copy-paste the result here.-->
* Windows 10:
* Python 3.7.0b5
* spaCy 2.2.4:
",1
1618,https://github.com/explosion/spaCy/issues/5353,5353,"[{'id': 446604395, 'node_id': 'MDU6TGFiZWw0NDY2MDQzOTU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/install', 'name': 'install', 'color': 'B35905', 'default': False, 'description': 'Installation issues'}, {'id': 881666463, 'node_id': 'MDU6TGFiZWw4ODE2NjY0NjM=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20serialize', 'name': 'feat / serialize', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Serialization, saving and loading'}]",closed,2020-04-26 14:04:12+00:00,7,Potential bug: Pickling Error when reloading spacy en_core_web_sm ,"Hi, 

I have recently upgraded my spaCy from v2.1.6 to v2.2.4. When I tried to run sample codes for the first time using Spyder 3.7.3, the sample codes were executed successfully. When I re-ran the same sample codes, an exception is raised:

Reloaded modules: pkg_resources, pkg_resources.extern, pkg_resources._vendor, pkg_resources.extern.six, pkg_resources._vendor.six, pkg_resources.py31compat, pkg_resources.extern.appdirs, pkg_resources._vendor.packaging.__about__, pkg_resources.extern.packaging, pkg_resources.extern.packaging.version, pkg_resources.extern.packaging._structures, pkg_resources.extern.packaging.specifiers, pkg_resources.extern.packaging._compat, pkg_resources.extern.packaging.requirements, pkg_resources.extern.pyparsing, pkg_resources.extern.packaging.markers, pkg_resources.py2_warn, thinc, thinc.about, thinc._registry, catalogue, importlib_metadata, zipp, importlib_metadata._compat, thinc.neural, thinc.neural._classes, thinc.neural._classes.model, srsly, srsly._json_api, srsly.ujson, srsly.ujson.ujson, srsly.util, srsly._msgpack_api, srsly.msgpack, srsly.msgpack._version, srsly.msgpack.exceptions, srsly.msgpack._packer, srsly.msgpack._ext_type, srsly.msgpack.util, srsly.msgpack._unpacker, srsly.msgpack._msgpack_numpy, srsly._pickle_api, srsly.cloudpickle, srsly.cloudpickle.cloudpickle, thinc.neural.util, thinc.neural.train, thinc.neural.optimizers, thinc.neural.ops, thinc.linalg, blis, blis.cy, blis.py, thinc.neural._custom_kernels, thinc.neural._aligned_alloc, thinc.compat, thinc.neural.mem, thinc.check, thinc.extra, thinc.extra.wrapt, thinc.extra.wrapt.wrappers, thinc.extra.wrapt._wrappers, thinc.extra.wrapt.decorators, thinc.extra.wrapt.importer, thinc.exceptions, wasabi, wasabi.printer, wasabi.tables, wasabi.util, wasabi.traceback, thinc.v2v, thinc.neural._classes.affine, thinc.describe, thinc.neural._classes.relu, thinc.neural._classes.maxout, thinc.neural._classes.softmax, thinc.neural._classes.selu, thinc.neural._classes.mish, thinc.t2t, thinc.neural._classes.convolution, thinc.neural._classes.attention, thinc.neural._classes.rnn, thinc.api, thinc.neural._classes.function_layer, thinc.neural._classes.feed_forward, thinc.neural._lsuv, thinc.neural._classes.multiheaded_attention, thinc.t2v, thinc.neural.pooling, thinc.i2v, thinc.neural._classes.hash_embed, thinc.neural._classes.embed, thinc.neural._classes.static_vectors, thinc.extra.load_nlp, thinc.misc, thinc.neural._classes.batchnorm, thinc.neural._classes.layernorm, thinc.neural._classes.resnet, thinc.neural._classes.feature_extracter, thinc.linear, thinc.linear.linear, thinc.extra.search, thinc.neural._classes.difference, OpenSSL, OpenSSL.crypto, OpenSSL._util, OpenSSL.SSL, OpenSSL.version, thinc.extra.datasets, thinc.extra._vendorized, thinc.extra._vendorized.keras_data_utils, thinc.extra._vendorized.keras_generic_utils
Traceback (most recent call last):

  File ""<ipython-input-5-26155a2c6d0a>"", line 1, in <module>
    runfile('C:/Users/C_YEE/Dropbox/ESG Research/Energy Extractives/MarketLine/MarketLine.py', wdir='C:/Users/C_YEE/Dropbox/ESG Research/Energy Extractives/MarketLine')

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spyder_kernels\customize\spydercustomize.py"", line 786, in runfile
    execfile(filename, namespace)

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spyder_kernels\customize\spydercustomize.py"", line 110, in execfile
    exec(compile(f.read(), filename, 'exec'), namespace)

  File ""C:/Users/C_YEE/Dropbox/ESG Research/Energy Extractives/MarketLine/MarketLine.py"", line 585, in <module>
    nlp = spacy.load('en_core_web_sm')

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\__init__.py"", line 30, in load
    return util.load_model(name, **overrides)

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\util.py"", line 164, in load_model
    return load_model_from_package(name, **overrides)

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\util.py"", line 185, in load_model_from_package
    return cls.load(**overrides)

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\en_core_web_sm\__init__.py"", line 12, in load
    return load_model_from_init_py(__file__, **overrides)

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\util.py"", line 228, in load_model_from_init_py
    return load_model_from_path(data_path, meta, **overrides)

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\util.py"", line 211, in load_model_from_path
    return nlp.from_disk(model_path, exclude=disable)

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\language.py"", line 947, in from_disk
    util.from_disk(path, deserializers, exclude)

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\util.py"", line 654, in from_disk
    reader(path / key)

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\language.py"", line 942, in <lambda>
    p, exclude=[""vocab""]

  File ""pipes.pyx"", line 661, in spacy.pipeline.pipes.Tagger.from_disk

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\util.py"", line 654, in from_disk
    reader(path / key)

  File ""pipes.pyx"", line 640, in spacy.pipeline.pipes.Tagger.from_disk.load_model

  File ""pipes.pyx"", line 548, in spacy.pipeline.pipes.Tagger.Model

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\_ml.py"", line 585, in build_tagger_model
    pretrained_vectors=pretrained_vectors,

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\_ml.py"", line 322, in Tok2Vec
    return _legacy_tok2vec.Tok2Vec(width, embed_size, **kwargs)

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\site-packages\spacy\ml\_legacy_tok2vec.py"", line 84, in Tok2Vec
    embed >> convolution ** conv_depth, pad=conv_depth

  File ""C:\Users\C_YEE\AppData\Roaming\Python\Python37\site-packages\thinc\check.py"", line 136, in checker
    return wrapped(*args, **kwargs)

  File ""C:\Users\C_YEE\AppData\Roaming\Python\Python37\site-packages\thinc\neural\_classes\model.py"", line 305, in __pow__
    return self._thread_local.operators[""**""](self, other)

  File ""C:\Users\C_YEE\AppData\Roaming\Python\Python37\site-packages\thinc\api.py"", line 148, in clone
    layers.append(copy.deepcopy(orig))

  File ""C:\Users\C_YEE\AppData\Local\Continuum\anaconda3\lib\copy.py"", line 169, in deepcopy
    rv = reductor(4)

  File ""C:\Users\C_YEE\AppData\Roaming\Python\Python37\site-packages\thinc\neural\_classes\model.py"", line 98, in __getstate__
    return srsly.pickle_dumps(self.__dict__)

  File ""C:\Users\C_YEE\AppData\Roaming\Python\Python37\site-packages\srsly\_pickle_api.py"", line 14, in pickle_dumps
    return cloudpickle.dumps(data, protocol=protocol)

  File ""C:\Users\C_YEE\AppData\Roaming\Python\Python37\site-packages\srsly\cloudpickle\cloudpickle.py"", line 1125, in dumps
    cp.dump(obj)

  File ""C:\Users\C_YEE\AppData\Roaming\Python\Python37\site-packages\srsly\cloudpickle\cloudpickle.py"", line 486, in dump
    raise pickle.PicklingError(msg)

PicklingError: Could not pickle object as excessively deep recursion required.

Please assist.",1
1645,https://github.com/explosion/spaCy/issues/5409,5409,"[{'id': 111380490, 'node_id': 'MDU6TGFiZWwxMTEzODA0OTA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/usage', 'name': 'usage', 'color': '087EA6', 'default': False, 'description': 'General spaCy usage'}, {'id': 560441651, 'node_id': 'MDU6TGFiZWw1NjA0NDE2NTE=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/models', 'name': 'models', 'color': '726DA8', 'default': False, 'description': 'Issues related to the statistical models'}]",closed,2020-05-06 10:53:01+00:00,1,en_core_web_sm has been built successfully in conda but facing issue with __init__.py file,"I have installed and built successfully en_web_core_sm but when i run & use code then getting issue. 
I used this code  for import. ** from spacy import en_core_web_sm** then got below error

**ImportError: cannot import name 'en_core_web_sm' from 'spacy' ( ~\Anaconda\lib\site-packages\spacy\__init__.py)**. 

Earlier when i installed couple of packages then after getting the same issue with __init__.py file. Could you please help me how to resolve this error. 


* Python Version Used:  3.7.6
* spaCy Version Used:    2.2.3
* Environment Information: Anaconda
",1
1649,https://github.com/explosion/spaCy/issues/5416,5416,"[{'id': 446604395, 'node_id': 'MDU6TGFiZWw0NDY2MDQzOTU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/install', 'name': 'install', 'color': 'B35905', 'default': False, 'description': 'Installation issues'}]",closed,2020-05-07 22:45:41+00:00,2,en_core_web_sm is Down,"## How to reproduce the behaviour
<!-- Include a code example or the steps that led to the problem. Please try to be as specific as possible. -->

Both of the following yield Error 403
```bash
python -m spacy download en_core_web_sm
wget https://github.com/explosion/spacy-models/releases/download/en_core_web_sm-2.2.5/en_core_web_sm-2.2.5.tar.gz
```

## Your Environment
<!-- Include details of your environment. If you're using spaCy 1.7+, you can also type `python -m spacy info --markdown` and copy-paste the result here.-->
* Operating System: Ubuntu 18.04 on three machines
* Python Version Used: 3.6
* spaCy Version Used: 2.2
* Environment Information: 
My project can be found here https://github.com/kevinlu1248/researchy-api, if that helps
",1
1839,https://github.com/explosion/spaCy/issues/5947,5947,"[{'id': 446604395, 'node_id': 'MDU6TGFiZWw0NDY2MDQzOTU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/install', 'name': 'install', 'color': 'B35905', 'default': False, 'description': 'Installation issues'}, {'id': 560441651, 'node_id': 'MDU6TGFiZWw1NjA0NDE2NTE=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/models', 'name': 'models', 'color': '726DA8', 'default': False, 'description': 'Issues related to the statistical models'}, {'id': 2103359118, 'node_id': 'MDU6TGFiZWwyMTAzMzU5MTE4', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/resolved', 'name': 'resolved', 'color': 'f6f6f6', 'default': False, 'description': 'The issue was addressed / answered'}]",closed,2020-08-21 16:04:55+00:00,2,"Hi , Do we have any installation link for model en_core_web_sm for  s3 ?","<!-- Before submitting an issue, make sure to check the docs and closed issues to see if any of the solutions work for you. Installation problems can often be related to Python environment issues and problems with compilation. -->

## How to reproduce the problem
<!-- Include the details of how the problem occurred. Which command did you run to install spaCy? Did you come across an error? What else did you try? -->

```bash
# copy-paste the error message here
```

## Your Environment
<!-- Include details of your environment. If you're using spaCy 1.7+, you can also type `python -m spacy info --markdown` and copy-paste the result here.-->
* Operating System:
* Python Version Used:
* spaCy Version Used:
* Environment Information:
",1
2033,https://github.com/explosion/spaCy/issues/6562,6562,"[{'id': 446604395, 'node_id': 'MDU6TGFiZWw0NDY2MDQzOTU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/install', 'name': 'install', 'color': 'B35905', 'default': False, 'description': 'Installation issues'}, {'id': 560441651, 'node_id': 'MDU6TGFiZWw1NjA0NDE2NTE=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/models', 'name': 'models', 'color': '726DA8', 'default': False, 'description': 'Issues related to the statistical models'}]",closed,2020-12-14 03:20:16+00:00,1,`ConnectionRefusedError: [Errno 61] Connection refused` downloading en_core_web_sm,"Hello,

I ran into a `ConnectionRefusedError: [Errno 61] Connection refused` when downloading `en_core_web_sm`, any help with this would be appreciated, here is the full error message:
```
Traceback (most recent call last):
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/urllib3/connection.py"", line 157, in _new_conn
    (self._dns_host, self.port), self.timeout, **extra_kw
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/urllib3/util/connection.py"", line 84, in create_connection
    raise err
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/urllib3/util/connection.py"", line 74, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 61] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/urllib3/connectionpool.py"", line 672, in urlopen
    chunked=chunked,
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/urllib3/connectionpool.py"", line 376, in _make_request
    self._validate_conn(conn)
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/urllib3/connectionpool.py"", line 994, in _validate_conn
    conn.connect()
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/urllib3/connection.py"", line 334, in connect
    conn = self._new_conn()
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/urllib3/connection.py"", line 169, in _new_conn
    self, ""Failed to establish a new connection: %s"" % e
urllib3.exceptions.NewConnectionError: <urllib3.connection.VerifiedHTTPSConnection object at 0x11a2e90f0>: Failed to establish a new connection: [Errno 61] Connection refused

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/requests/adapters.py"", line 449, in send
    timeout=timeout
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/urllib3/connectionpool.py"", line 720, in urlopen
    method, url, error=e, _pool=self, _stacktrace=sys.exc_info()[2]
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/urllib3/util/retry.py"", line 436, in increment
    raise MaxRetryError(_pool, url, error or ResponseError(cause))
urllib3.exceptions.MaxRetryError: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /explosion/spacy-models/master/shortcuts-v2.json (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x11a2e90f0>: Failed to establish a new connection: [Errno 61] Connection refused'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""/Users/xujinghua/miniconda3/lib/python3.7/runpy.py"", line 192, in _run_module_as_main
    return _run_code(code, main_globals, None, ""__main__"", mod_spec)
  File ""/Users/xujinghua/miniconda3/lib/python3.7/runpy.py"", line 85, in _run_code
    exec(code, run_globals)
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/spacy/__main__.py"", line 33, in <module>
    plac.call(commands[command], sys.argv[1:])
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/plac_core.py"", line 367, in call
    cmd, result = parser.consume(arglist)
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/plac_core.py"", line 232, in consume
    return cmd, self.func(*(args + varargs + extraopts), **kwargs)
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/spacy/cli/download.py"", line 44, in download
    shortcuts = get_json(about.__shortcuts__, ""available shortcuts"")
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/spacy/cli/download.py"", line 95, in get_json
    r = requests.get(url)
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/requests/api.py"", line 75, in get
    return request('get', url, params=params, **kwargs)
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/requests/api.py"", line 60, in request
    return session.request(method=method, url=url, **kwargs)
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/requests/sessions.py"", line 533, in request
    resp = self.send(prep, **send_kwargs)
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/requests/sessions.py"", line 646, in send
    r = adapter.send(request, **kwargs)
  File ""/Users/xujinghua/spc/lib/python3.7/site-packages/requests/adapters.py"", line 516, in send
    raise ConnectionError(e, request=request)
requests.exceptions.ConnectionError: HTTPSConnectionPool(host='raw.githubusercontent.com', port=443): Max retries exceeded with url: /explosion/spacy-models/master/shortcuts-v2.json (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x11a2e90f0>: Failed to establish a new connection: [Errno 61] Connection refused'))
```

Thanks,
JX",1
2055,https://github.com/explosion/spaCy/issues/6659,6659,"[{'id': 111380490, 'node_id': 'MDU6TGFiZWwxMTEzODA0OTA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/usage', 'name': 'usage', 'color': '087EA6', 'default': False, 'description': 'General spaCy usage'}, {'id': 514165920, 'node_id': 'MDU6TGFiZWw1MTQxNjU5MjA=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/lang%20/%20en', 'name': 'lang / en', 'color': '726DA8', 'default': False, 'description': 'English language data and models'}]",closed,2021-01-01 03:31:09+00:00,6,Where is en_core_web_sm of Python2 for spacy in Python3?,"I need to repeat an experiment. The experiment was conducted in python 2.7 and spacy 1.8.2. The snippet I need to repeat is:
```
import en_core_web_sm

nlp = en_core_web_sm.load()
len(list(nlp.vocab.strings))
```
The output from above is 776980.

Now I would like to repeat the experiment in python 3.7 and spacy 2.3. Where can I find the same size vocabulary?",1
2156,https://github.com/explosion/spaCy/issues/6950,6950,"[{'id': 111380485, 'node_id': 'MDU6TGFiZWwxMTEzODA0ODU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/bug', 'name': 'bug', 'color': 'DD2A27', 'default': True, 'description': 'Bugs and behaviour differing from documentation'}, {'id': 881666463, 'node_id': 'MDU6TGFiZWw4ODE2NjY0NjM=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/feat%20/%20serialize', 'name': 'feat / serialize', 'color': 'ddfc74', 'default': False, 'description': 'Feature: Serialization, saving and loading'}]",closed,2021-02-05 17:38:03+00:00,2,Cannot pickle en_core_web_sm object in spacy==3.0,"## How to reproduce the behaviour

```python
import spacy
import pickle

en = spacy.load(""en_core_web_sm"")
# Error only happens *after* the `English` object is called
en(""hello world"")

with open(""temp.pkl"", ""wb"") as f:
    pickle.dump(en, f)

# AttributeError: Can't pickle local object 'Tok2Vec.predict.<locals>.<lambda>'
```

## Your Environment

- **spaCy version:** 3.0.1
- **Platform:** Linux-4.19.112+-x86_64-with-Ubuntu-18.04-bionic
- **Python version:** 3.6.9
- **Pipelines:** en_core_web_sm (3.0.0)

Here is a [colab notebook](https://colab.research.google.com/drive/1flGS_X5D4uDsCUEa12U0IauE1N9_UNty) that reproduces the behavior.",1
2303,https://github.com/explosion/spaCy/issues/7384,7384,[],closed,2021-03-10 07:23:08+00:00,1,"Training new entities to pre-trained ""en_core_web_sm/lg"" NER model, model not identifying entities that comes with default model.","    nlp = spacy.load(""en_core_web_sm"")   
    ner = nlp.get_pipe(""ner"")
   
    for text, annotations in TRAIN_DATA:
        for ent in annotations.get(""entities""):
            # print(text[ent[0]:ent[1]], ent[2])
            ner.add_label(ent[2])

    # get names of other pipes to disable them during training
    pipe_exceptions = [""ner"", ""trf_wordpiecer"", ""trf_tok2vec""]
    other_pipes = [pipe for pipe in nlp.pipe_names if pipe not in pipe_exceptions]

    with nlp.disable_pipes(*other_pipes):  # only train NER
        examples = []
        optimizer = nlp.resume_training()
        for text, annots in TRAIN_DATA:
            examples.append(Example.from_dict(nlp.make_doc(text), annots))
        for itn in range(n_iter):
            random.shuffle(examples)
            losses = {}
            for batch in minibatch(examples, size=compounding(4.0, 32.0, 1.001)):
                nlp.update(batch, sgd=optimizer, losses=losses)
            print('losses : ', losses)

I want  a model which recognizes pre-defined entities that comes with model and new entities that I trained.
Please suggest me

Thanks ",1
2363,https://github.com/explosion/spaCy/issues/7646,7646,"[{'id': 446604395, 'node_id': 'MDU6TGFiZWw0NDY2MDQzOTU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/install', 'name': 'install', 'color': 'B35905', 'default': False, 'description': 'Installation issues'}, {'id': 446637295, 'node_id': 'MDU6TGFiZWw0NDY2MzcyOTU=', 'url': 'https://api.github.com/repos/explosion/spaCy/labels/osx', 'name': 'osx', 'color': '676F6D', 'default': False, 'description': 'Issues related to macOS / OSX'}]",closed,2021-04-03 04:51:04+00:00,5,[download en_core_web_sm] => ImportError dlopen  no suitable image found,"

## Spacy Language Installation Error
1. Create new python venv : `python3 -m venv ./venv`
2. Activate new python venv : `source ./venv/bin/activate`
3. Update pip, setuptools, wheel : `pip install -U pip setuptools wheel`
4. Install spacy [Latest] : `pip install -U spacy`
5. Install spacy language pack : `python -m spacy download en_core_web_sm`

## Error:
<img width=""1918"" alt=""error"" src=""https://user-images.githubusercontent.com/59952787/113468683-5266ab00-9465-11eb-88f7-0a9d3c7a2f69.png"">

## What I tried:
Following this [stackoverflow link](https://stackoverflow.com/questions/47858150/scipy-importerror-dlopen-no-suitable-image-found-in-python-3) I deleted whole venv folder, created a new one & then tried installing spacy with `python -m pip install spacy` Then tried installing language pack `python -m spacy download en_core_web_sm`

I also tried `python -m spacy.en.download all` that gave me same error.
<img width=""1920"" alt=""Screenshot 2021-04-03 at 10 18 42 AM"" src=""https://user-images.githubusercontent.com/59952787/113468788-fb150a80-9465-11eb-96ad-f203e6c6a33d.png"">


## Your Environment
Python Version : 3.7.9
OS : Mac Os Catilina v10.15.7
pip list in venv output:
```shell
Package             Version
------------------- ---------
appnope             0.1.2
argon2-cffi         20.1.0
async-generator     1.10
attrs               20.3.0
backcall            0.2.0
bleach              3.3.0
blis                0.7.4
catalogue           2.0.1
certifi             2020.12.5
cffi                1.14.5
chardet             4.0.0
click               7.1.2
cymem               2.0.5
decorator           5.0.3
defusedxml          0.7.1
entrypoints         0.3
idna                2.10
importlib-metadata  3.10.0
ipykernel           5.5.3
ipython             7.22.0
ipython-genutils    0.2.0
jedi                0.18.0
Jinja2              2.11.3
jsonschema          3.2.0
jupyter-client      6.1.12
jupyter-core        4.7.1
jupyterlab-pygments 0.1.2
MarkupSafe          1.1.1
mistune             0.8.4
murmurhash          1.0.5
nbclient            0.5.3
nbconvert           6.0.7
nbformat            5.1.3
nest-asyncio        1.5.1
notebook            6.3.0
numpy               1.20.2
packaging           20.9
pandocfilters       1.4.3
parso               0.8.2
pathy               0.4.0
pexpect             4.8.0
pickleshare         0.7.5
pip                 21.0.1
preshed             3.0.5
prometheus-client   0.10.0
prompt-toolkit      3.0.18
ptyprocess          0.7.0
pycparser           2.20
pydantic            1.7.3
Pygments            2.8.1
pyparsing           2.4.7
pyrsistent          0.17.3
python-dateutil     2.8.1
pyzmq               22.0.3
requests            2.25.1
Send2Trash          1.5.0
setuptools          54.2.0
six                 1.15.0
smart-open          3.0.0
spacy               3.0.5
spacy-legacy        3.0.2
srsly               2.4.0
terminado           0.9.4
testpath            0.4.4
thinc               8.0.2
tornado             6.1
tqdm                4.59.0
traitlets           5.0.5
typer               0.3.2
typing-extensions   3.7.4.3
urllib3             1.26.4
wasabi              0.8.2
wcwidth             0.2.5
webencodings        0.5.1
wheel               0.36.2
zipp                3.4.1
```",1
