,html_url,number,labels,state,created_at,pull_request,title,body
129,https://github.com/RaRe-Technologies/gensim/issues/1877,1877,[],closed,2018-02-04 04:37:31+00:00,,ImportError: cannot import name KeyedVectors,"Python 2.7.12, Mac OS High Sierra, gensim (0.13.4.1)

from sklearn.externals import joblib
from gensim.models import KeyedVectors

Traceback (most recent call last):
  File ""Test_for_ adversariality.py"", line 5, in <module>
    from gensim.models import KeyedVectors
ImportError: cannot import name KeyedVectors

I am trying to load the skipgram.txt files. "
130,https://github.com/RaRe-Technologies/gensim/issues/1878,1878,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 233081, 'node_id': 'MDU6TGFiZWwyMzMwODE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20easy', 'name': 'difficulty easy', 'color': '00ff00', 'default': False, 'description': 'Easy issue: required small fix'}, {'id': 721000065, 'node_id': 'MDU6TGFiZWw3MjEwMDAwNjU=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/good%20first%20issue', 'name': 'good first issue', 'color': '7057ff', 'default': True, 'description': 'Issue for new contributors (not required gensim understanding + very simple)'}]",closed,2018-02-04 14:58:19+00:00,,DeprecationWarning: inspect.getargspec() is deprecated in phrases.py:317,"<!--
If your issue is a usage or a general question, please submit it here instead:
- Mailing List: https://groups.google.com/forum/#!forum/gensim
For more information, see Recipes&FAQ: https://github.com/RaRe-Technologies/gensim/wiki/Recipes-&-FAQ
-->

<!-- Instructions For Filing a Bug: https://github.com/RaRe-Technologies/gensim/blob/develop/CONTRIBUTING.md -->

#### Description
I wanted to add bigrams/trigrams by using `Phrases()` but something went wrong
#### Steps/Code/Corpus to Reproduce

``` python
from gensim.models import Phrases 
#1st way to get error
bigram_model = Phrases()

#2nd way to get error
bigram_model = Phrases(['aaa', 'aaa'])
```

#### Expected Results
Two get bigrams. I have got them, but I have confused by the errors/warnings below
#### Actual Results
```
C:\Users\...\AppData\Local\Continuum\anaconda3\lib\site-packages\gensim\models\phrases.py:317: DeprecationWarning: inspect.getargspec() is deprecated, use inspect.signature() or inspect.getfullargspec()
  if all(parameter in getargspec(scoring)[0] for parameter in scoring_parameters):
C:\Users\...\AppData\Local\Continuum\anaconda3\lib\site-packages\gensim\models\phrases.py:317: DeprecationWarning: inspect.getargspec() is deprecated, use inspect.signature() or inspect.getfullargspec()
  if all(parameter in getargspec(scoring)[0] for parameter in scoring_parameters):
C:\Users\...\AppData\Local\Continuum\anaconda3\lib\site-packages\gensim\models\phrases.py:317: DeprecationWarning: inspect.getargspec() is deprecated, use inspect.signature() or inspect.getfullargspec()
  if all(parameter in getargspec(scoring)[0] for parameter in scoring_parameters):
C:\Users\...\AppData\Local\Continuum\anaconda3\lib\site-packages\gensim\models\phrases.py:317: DeprecationWarning: inspect.getargspec() is deprecated, use inspect.signature() or inspect.getfullargspec()
  if all(parameter in getargspec(scoring)[0] for parameter in scoring_parameters):
C:\Users\...\AppData\Local\Continuum\anaconda3\lib\site-packages\gensim\models\phrases.py:317: DeprecationWarning: inspect.getargspec() is deprecated, use inspect.signature() or inspect.getfullargspec()
  if all(parameter in getargspec(scoring)[0] for parameter in scoring_parameters):
C:\Users\...\AppData\Local\Continuum\anaconda3\lib\site-packages\gensim\models\phrases.py:317: DeprecationWarning: inspect.getargspec() is deprecated, use inspect.signature() or inspect.getfullargspec()
  if all(parameter in getargspec(scoring)[0] for parameter in scoring_parameters):
```
Please paste or specifically describe the actual output or traceback. -->

#### Versions
```
Windows-10-10.0.15063-SP0
Python 3.6.3 |Anaconda, Inc.| (default, Oct 15 2017, 03:27:45) [MSC v.1900 64 bit (AMD64)]
NumPy 1.14.0
SciPy 0.19.1
gensim 3.3.0
FAST_VERSION 1
```


<!-- Thanks for contributing! -->

"
131,https://github.com/RaRe-Technologies/gensim/issues/1879,1879,"[{'id': 175640, 'node_id': 'MDU6TGFiZWwxNzU2NDA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/feature', 'name': 'feature', 'color': '0b02e1', 'default': False, 'description': 'Issue described a new feature'}, {'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}]",open,2018-02-07 04:44:32+00:00,,Add methods for mixture of word-vectors,"**Intro**
Users want to construct document vector from word-vectors (that already exist). As I see now, we have a really huge number of high-quality word-vectors (from Stanford, Google, Numberbatch, etc), for this reason, this feature can be really useful 

**To Do**
1. Collect ways, how we can mix-up word-vectors to document vector
    - the average of all word-vectors
    - the average with weights (like TfIdf or some custom weights from a user)
    - https://openreview.net/pdf?id=SyK00v5xx (IMO most powerful method here)
    - something else (investigate more methods is also part of this step)
2. Add this approaches as one (or several) methods to gensim (to ""vector-storage classes"") 
3. Write a Notebook with demonstration (how you can use it) + benchmarking (comparing this technique with document-vectors on several tasks, good benchmark reference is https://openreview.net/pdf?id=SyK00v5xx).


Based on https://groups.google.com/forum/#!topic/gensim/OfBjD0GU2xA (this is the latest thread about it)"
132,https://github.com/RaRe-Technologies/gensim/issues/1881,1881,[],closed,2018-02-07 18:21:34+00:00,,How can I create StackedAreaChart with adding focus chart on the botton like lineWithFocusChart()  , How can I create StackedAreaChart with focus chart with slider at the botton like the lineWithFocusChart() 
133,https://github.com/RaRe-Technologies/gensim/issues/1882,1882,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 233081, 'node_id': 'MDU6TGFiZWwyMzMwODE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20easy', 'name': 'difficulty easy', 'color': '00ff00', 'default': False, 'description': 'Easy issue: required small fix'}]",open,2018-02-07 22:27:16+00:00,,Accesing vector model vocabulary broken in Gensim 3.3 when loading from word2vec format,"After upgrading to 3.3.0, it is now impossible to get the model's vocabulary with `model.wv.vocab` method, if the model is loaded from a text or binary word2vec file. However, it works for models saved in the Gensim native format. 
I suppose it is related to re-designing vector models implementations in #1777.  Anyway, it is not good to break compatibility in this way, without even notifying users.

#### Steps/ to Reproduce
```
import gensim, logging
logging.basicConfig(format='%(asctime)s : %(levelname)s : %(message)s', level=logging.INFO)
model = gensim.models.KeyedVectors.load_word2vec_format('ANY_MODEL.bin.gz', binary=True)
WORD in model.wv.vocab
```
#### Expected Results
`True` or `False`, as it is in Gensim 3.2

#### Actual Results
```
Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
AttributeError: 'Word2VecKeyedVectors' object has no attribute 'wv'
```

#### Versions
```
Linux-4.13.0-32-generic-x86_64-with-LinuxMint-18.2-sonya
Python 3.5.2 (default, Nov 23 2017, 16:37:01) 
[GCC 5.4.0 20160609]
NumPy 1.14.0
SciPy 1.0.0
gensim 3.3.0
FAST_VERSION 1
```
"
134,https://github.com/RaRe-Technologies/gensim/issues/1883,1883,[],closed,2018-02-08 06:55:30+00:00,,gensim.similarities.SparseMatrixSimilarity get segmentation-fault,"I want to get the similarity of one document to other documents. I use gensim. The program can run correctly, but after some steps it exits with Segmentation fault.The version of gensim is ''3.3.0'' and the python version is '2.7.6'

Below is my code:

    from gensim import corpora, models, similarities
    docs = [['Looking', 'for', 'the', 'meanings', 'of', 'words'],
            ['phrases'],
            ['and', 'expressions'],
            ['We', 'provide', 'hundreds', 'of', 'thousands', 'of', 'definitions'],
            ['synonyms'],
            ['antonyms'],
            ['and', 'pronunciations', 'for', 'English', 'and', 'other', 'languages'],
            ['derived', 'from', 'our', 'language', 'research', 'and', 'expert', 'analysis'],
            ['We', 'also', 'offer', 'a', 'unique', 'set', 'of', 'examples', 'of', 'real', 'usage'],
            ['as', 'well', 'as', 'guides', 'to:']]
    dictionary = corpora.Dictionary(docs)
    corpus = [dictionary.doc2bow(text) for text in docs]
    nf=len(dictionary.dfs)
    index = similarities.SparseMatrixSimilarity(corpus, num_features=nf)
    phrases = [['This',
                'section',
                'gives',
                'guidelines',
                'on',
                'writing',
                'in',
                'everyday',
                'situations'],
               ['from',
                'applying',
                'for',
                'a',
                'job',
                'to',
                'composing',
                'letters',
                'of',
                'complaint',
                'or',
                'making',
                'an',
                'insurance',
                'claim'],
               ['There',
                'are',
                'plenty',
                'of',
                'sample',
                'documents',
                'to',
                'help',
                'you',
                'get',
                'it',
                'right',
                'every',
                'time'],
               ['create',
                'a',
                'good',
                'impression'],
               ['and',
                'increase',
                'the',
                'likelihood',
                'of',
                'achieving',
                'your',
                'desired',
                'outcome']]
    phrase2word=[dictionary.doc2bow(text,allow_update=True) for text in phrases]
    sims=index[phrase2word]

It can run normally until get sims, but it cannot get sims, and using `gdb` gets the following info:

> Program received signal SIGSEGV, Segmentation fault.
> 0x00007fffd881d809 in csr_tocsc<int, float> (n_row=5, n_col=39,
> Ap=0x4a4eb10, Aj=0x9fc6ec0, Ax=0x1be4a00, Bp=0xa15f6a0, Bi=0x9f3ee80,
> Bx=0x9f85f60) at scipy/sparse/sparsetools/csr.h:411 411    
> scipy/sparse/sparsetools/csr.h: 没有那个文件或目录.

"
135,https://github.com/RaRe-Technologies/gensim/issues/1886,1886,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 233081, 'node_id': 'MDU6TGFiZWwyMzMwODE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20easy', 'name': 'difficulty easy', 'color': '00ff00', 'default': False, 'description': 'Easy issue: required small fix'}]",closed,2018-02-08 15:00:29+00:00,,cannot import name 'LabeledSentence',"
#### Description
LabeledSentence is not being imported from gensim.models.doc2vec. 

``from gensim.models.doc2vec import LabeledSentence``

the error I am getting is 
``cannot import name 'LabeledSentence'``


"
136,https://github.com/RaRe-Technologies/gensim/issues/1888,1888,"[{'id': 175640, 'node_id': 'MDU6TGFiZWwxNzU2NDA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/feature', 'name': 'feature', 'color': '0b02e1', 'default': False, 'description': 'Issue described a new feature'}, {'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}, {'id': 708430967, 'node_id': 'MDU6TGFiZWw3MDg0MzA5Njc=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/performance', 'name': 'performance', 'color': 'd93f0b', 'default': False, 'description': 'Issue related to performance (in HW meaning)'}]",open,2018-02-08 23:22:16+00:00,,Optimize sparse * random dense matrix multiply in LsiModel ,"Progress tracking bug.

- [x] Fork https://github.com/brianmingus/gensim
- [x] Find initial work https://gist.github.com/brianmingus/ff6c3e9816c2cb7de0efc17d9bed06e6
- [x] Get most up-to-date CSparse. This was extracted from SuiteSparse-5.1.0 and placed in gensim/gensim/CSparse
- [x] Find example gensim Cython compilation and refactor our setup.py code to comply
- [x] Refactor the python code into a gensim.csparse module
- [ ] Refactor the test code into a gensim-style test that ensures the new code produces identical results and is faster
  - [x] Figure out why pmultiply is returning an array of 0s 
  - [ ] Get the test to actually run
- [x] Current import structure is gensim.csparse.psparse is this ideal
- [x] Modify LsiModel to use pmultiply
  - [ ] Test that LsiModel works
- [x] Look into other uses of sparsetools, see what can be removed
- [ ] Fix import structure. csparse/gaxpy seems to clobber csparse/psparse/pmultiply"
137,https://github.com/RaRe-Technologies/gensim/issues/1889,1889,"[{'id': 708355863, 'node_id': 'MDU6TGFiZWw3MDgzNTU4NjM=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/need%20info', 'name': 'need info', 'color': 'fbca04', 'default': False, 'description': 'Not enough information for reproduce an issue, need more info from author'}]",closed,2018-02-09 04:04:11+00:00,,"MmCorpus.load --> UnpicklingError: invalid load key, '%'.","<!--
If your issue is a usage or a general question, please submit it here instead:
- Mailing List: https://groups.google.com/forum/#!forum/gensim
For more information, see Recipes&FAQ: https://github.com/RaRe-Technologies/gensim/wiki/Recipes-&-FAQ
-->

<!-- Instructions For Filing a Bug: https://github.com/RaRe-Technologies/gensim/blob/develop/CONTRIBUTING.md -->

#### Description
I'm getting an error in using MmCorpus.load('file.mm'), even immediately after saving saving with MmCorpus.serialize('file.mm', corpus). I am using windows10.

<!-- Example: Vocabulary size is not what I expected when training Word2Vec. -->

#### Steps/Code/Corpus to Reproduce
<!--
Coded:
```
from gensim.models import word2vec

sentences = ['human', 'machine']
model = word2vec.Word2Vec(sentences)
print(model.syn0.shape) 
```
If the code is too long, feel free to put it in a public gist and link
it in the issue: https://gist.github.com
-->

Corpus created with:

corpus = [dictionary.doc2bow(text) for text in texts]
MmCorpus.serialize('file.mm', corpus')

corpus = MmCorpus.serialize('file.mm') #breaks here

#### Expected Results
<!-- Example: Expected shape of (100,2).-->

Expecting corpus to load as called.

#### Actual Results
<!-- Example: Actual shape of (100,5). 
---------------------------------------------------------------------------
UnpicklingError                           Traceback (most recent call last)
<ipython-input-58-a457dfa9135e> in <module>()
----> 1 c = MmCorpus.load(str(path))

c:\users\user\.virtualenvs\key_log-v5coq-ss\lib\site-packages\gensim\utils.py in load(cls, fname, mmap)
    393         compress, subname = SaveLoad._adapt_by_suffix(fname)
    394 
--> 395         obj = unpickle(fname)
    396         obj._load_specials(fname, mmap, compress, subname)
    397         logger.info(""loaded %s"", fname)

c:\users\user\.virtualenvs\key_log-v5coq-ss\lib\site-packages\gensim\utils.py in unpickle(fname)
   1300         # Because of loading from S3 load can't be used (missing readline in smart_open)
   1301         if sys.version_info > (3, 0):
-> 1302             return _pickle.load(f, encoding='latin1')
   1303         else:
   1304             return _pickle.loads(f.read())

UnpicklingError: invalid load key, '%'.



#### Versions
<!--
Please run the following snippet and paste the output below.
import platform; print(platform.platform())
import sys; print(""Python"", sys.version)
import numpy; print(""NumPy"", numpy.__version__)
import scipy; print(""SciPy"", scipy.__version__)
import gensim; print(""gensim"", gensim.__version__)
from gensim.models import word2vec;print(""FAST_VERSION"", word2vec.FAST_VERSION)
-->

Windows-10-10.0.16299-SP0
Python 3.6.3 |Anaconda, Inc.| (default, Oct 15 2017, 03:27:45) [MSC v.1900 64 bit (AMD64)]
NumPy 1.14.0
SciPy 1.0.0
gensim 3.3.0
FAST_VERSION 0

<!-- Thanks for contributing! -->

"
138,https://github.com/RaRe-Technologies/gensim/issues/1890,1890,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}]",closed,2018-02-09 04:14:22+00:00,,segment_all_articles(include_interlinks=True) errors in image links,"When using the script, 

https://github.com/RaRe-Technologies/gensim/blob/develop/gensim/scripts/segment_wiki.py#L69

with the include_interlinks=True kwarg, I get some links that are very long and do not match any enwiki page titles.  After investigating the first one, I found that it is inside an image caption.  For example, in the page ""Anarchism"" one of the links is, 

> 'link_title': 'individualist anarchist and social anarchist thinkers.'
> 'raw_anchor_text': 'individualist anarchist and social anarchist thinkers.'

In the page xml you can see the wikitext, 

> == Anarchist schools of thought ==                                                                                    
> {{Main|Anarchist schools of thought}}                                                                                 
> [[File:Portrait of Pierre Joseph Proudhon 1865.jpg|thumb|upright|Portrait of philosopher Pierre-Joseph Proudhon (1809–1865) by Gustave Courbet. Proudhon was the primary proponent of anarchist mutualism, and influenced many future [[individualist anarchist]] and social anarchist thinkers.]]

Looks like the doubly nested double square brackets is throwing the parser off.   

#### Steps/Code/Corpus to Reproduce
Example:
```
segment_wiki.segment_and_write_all_articles(                                                                      
        in_fname, out_fname, min_article_character=10, include_interlinks=True) 
```


#### Expected Results
I expect the interlink result to have the anchor text = ""individualist anarchist"", title=""individualist anarchist"".

#### Versions
<!--
Please run the following snippet and paste the output below.
import platform; print(platform.platform())
import sys; print(""Python"", sys.version)
import numpy; print(""NumPy"", numpy.__version__)
import scipy; print(""SciPy"", scipy.__version__)
import gensim; print(""gensim"", gensim.__version__)
from gensim.models import word2vec;print(""FAST_VERSION"", word2vec.FAST_VERSION)
-->
Linux-4.4.0-1049-aws-x86_64-with-debian-stretch-sid
Python 3.6.4 |Anaconda, Inc.| (default, Jan 16 2018, 18:10:19) 
[GCC 7.2.0]
NumPy 1.14.0
SciPy 1.0.0
gensim 3.3.0
FAST_VERSION 1

<!-- Thanks for contributing! -->

"
139,https://github.com/RaRe-Technologies/gensim/issues/1898,1898,"[{'id': 708355863, 'node_id': 'MDU6TGFiZWw3MDgzNTU4NjM=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/need%20info', 'name': 'need info', 'color': 'fbca04', 'default': False, 'description': 'Not enough information for reproduce an issue, need more info from author'}]",closed,2018-02-12 11:26:08+00:00,,Missing Attributes when loading old model in gensim 3.3 (retro-compatibility issue),"#### Description
AttributeError breaking retro-compatibility of old (0.10.3) trained model

#### Steps/Code/Corpus to Reproduce
```
from gensim.models import word2vec

model = word2vec.Word2Vec.load(path_to_model)
```

#### Expected Results
Model loaded

#### Actual Results
```
Traceback (most recent call last):
  File ""/home/max/virtualenvs/experts-python3/lib/python3.5/site-packages/gensim/models/word2vec.py"", line 975, in load
    return super(Word2Vec, cls).load(*args, **kwargs)
  File ""/home/max/virtualenvs/experts-python3/lib/python3.5/site-packages/gensim/models/base_any2vec.py"", line 629, in load
    model = super(BaseWordEmbeddingsModel, cls).load(*args, **kwargs)
  File ""/home/max/virtualenvs/experts-python3/lib/python3.5/site-packages/gensim/models/base_any2vec.py"", line 278, in load
    return super(BaseAny2VecModel, cls).load(fname_or_handle, **kwargs)
  File ""/home/max/virtualenvs/experts-python3/lib/python3.5/site-packages/gensim/utils.py"", line 396, in load
    obj._load_specials(fname, mmap, compress, subname)
  File ""/home/max/virtualenvs/experts-python3/lib/python3.5/site-packages/gensim/utils.py"", line 461, in _load_specials
    setattr(self, attrib, None)
  File ""/home/max/virtualenvs/experts-python3/lib/python3.5/site-packages/gensim/utils.py"", line 1368, in new_func1
    return func(*args, **kwargs)
  File ""/home/max/virtualenvs/experts-python3/lib/python3.5/site-packages/gensim/models/base_any2vec.py"", line 450, in cum_table
    self.vocabulary.cum_table = value
AttributeError: 'Word2Vec' object has no attribute 'vocabulary'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File ""<stdin>"", line 1, in <module>
  File ""/home/max/virtualenvs/experts-python3/lib/python3.5/site-packages/gensim/models/word2vec.py"", line 979, in load
    return load_old_word2vec(*args, **kwargs)
  File ""/home/max/virtualenvs/experts-python3/lib/python3.5/site-packages/gensim/models/deprecated/word2vec.py"", line 195, in load_old_word2vec
    new_model.min_alpha_yet_reached = old_model.min_alpha_yet_reached
AttributeError: 'Word2Vec' object has no attribute 'min_alpha_yet_reached'
```

#### Versions
```
>>> import platform; print(platform.platform())
Linux-4.9.0-4-amd64-x86_64-with-debian-9.3
>>> import sys; print(""Python"", sys.version)
Python 3.5.3 (default, Jan 19 2017, 14:11:04) 
[GCC 6.3.0 20170118]
>>> import numpy; print(""NumPy"", numpy.__version__)
NumPy 1.14.0
>>> import scipy; print(""SciPy"", scipy.__version__)
SciPy 1.0.0
>>> import gensim; print(""gensim"", gensim.__version__)
gensim 3.3.0
>>> from gensim.models import word2vec;print(""FAST_VERSION"", word2vec.FAST_VERSION)
FAST_VERSION 1
```"
140,https://github.com/RaRe-Technologies/gensim/issues/1899,1899,[],closed,2018-02-12 16:06:08+00:00,,`corpus_count` restarts from 0 when adding to trained model,"#### Description

I'm using the online training feature of gensim to add to an existing model when I got new data, I've mainly followed the tutorial [here](https://github.com/RaRe-Technologies/gensim/blob/master/docs/notebooks/online_w2v_tutorial.ipynb). 

In the specifics, I've pre-trained a model over roughly 1.5 million sentences, saved it and am now adding more sentences to it.

#### Steps/Code/Corpus to Reproduce

```
import gensim

# Load existing trained model
model = gensim.models.Word2Vec.load('gensim_model')

print('model counts', model.corpus_count, len(model.wv.vocab))

sents = [['new', 'sentence', 'one'], ['new', 'sentence', 'two']]

# Keep training it with new data
model.build_vocab(sents, update=True)
model.train(sents, total_examples=model.corpus_count, epochs=model.iter)

print('model counts', model.corpus_count, len(model.wv.vocab))
```
While the first prints gives `model counts 1470958 126927`, the second gives `model counts 2 126928`, so apparently the counts of texts scanned has restarted while the vocabulary has been added to. I'd have expected the count of corpus texts scanned to be added to as well?

#### Expected Results

Would have expected the second print to give `model 1478023 126933`.

#### Actual Results

The second print gives `model counts 2 126928`.

#### Versions

```
Darwin-17.4.0-x86_64-i386-64bit
Python 3.6.3 (default, Oct  4 2017, 06:09:38)
[GCC 4.2.1 Compatible Apple LLVM 9.0.0 (clang-900.0.37)]
NumPy 1.14.0
SciPy 1.0.0
gensim 3.2.0
FAST_VERSION 0
```"
141,https://github.com/RaRe-Technologies/gensim/issues/1900,1900,"[{'id': 175641, 'node_id': 'MDU6TGFiZWwxNzU2NDE=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/bug', 'name': 'bug', 'color': 'e10c02', 'default': True, 'description': 'Issue described a bug'}, {'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}]",closed,2018-02-14 02:00:53+00:00,,Seems Word2VecKeyedVectors.get_keras_embedding should take care of 'mask_zero',"<!--
If your issue is a usage or a general question, please submit it here instead:
- Mailing List: https://groups.google.com/forum/#!forum/gensim
For more information, see Recipes&FAQ: https://github.com/RaRe-Technologies/gensim/wiki/Recipes-&-FAQ
-->

<!-- Instructions For Filing a Bug: https://github.com/RaRe-Technologies/gensim/blob/develop/CONTRIBUTING.md -->

#### Description

As described in Groups, create this issue for tracking, thanks Ivan for a quick view.
[Google Groups tracking](https://groups.google.com/forum/#!topic/gensim/Wk4CnPqL_OY)

This is a question about combining gensim with Keras.
As KeyedVectors.vectors as start with index of '0', then the word indices with index '0' should be valid word to obtain a word vector from embedding layer. [code line](https://github.com/RaRe-Technologies/gensim/blob/e1022729e986688438b9079db6aefaf892bc8478/gensim/models/keyedvectors.py#L1141)
And Keras Embedding layer do provide mask_zero to have eyes on padding '0'([Keras Embedding](https://keras.io/layers/embeddings/)).
And as shown in tutorials of [Keras blog](https://blog.keras.io/using-pre-trained-word-embeddings-in-a-keras-model.html) , they do provide a embedding matrix to Embedding layer with index starting from '1' and input_dim=len(vocab) + 1.
Thus, if we get_keras_embedding from Word2VecKeyedVectors, we'll take all '0' padding as the first word, or missing all the first word if we set mask_zero=True.
So I smell bug here.
And changing the behavior of get_keras_embedding may also need to change model.index2word or KeyedVectors.vocab.

I know there are many ways to work around this issue, such as manually pad with other values instead of '0' or manually build a Keras Embedding layer. Then what if we could do to both take the advantage of get_keras_embedding and pad_sequeneces in Keras?

Thanks!

#### Steps/Code/Corpus to Reproduce
```python
import os

import numpy as np
from gensim.models.keyedvectors import KeyedVectors
from keras.layers import Embedding, Input
from keras.preprocessing.sequence import pad_sequences
from keras.models import Model
import keras.backend as K

emb_file = 'gensim.txt'
"""""" Content in gensim.txt
2 3
the 0 1 2
and 3 4 5
""""""
kvecs = KeyedVectors.load_word2vec_format(emb_file)
#print(kvecs.word_index)
#print(kvecs.vectors)
#print(kvecs.syn0)
emb_layer = kvecs.get_keras_embedding()


emb_weights = np.arange((2*3)).reshape((2, 3))
inputs = np.array([0, 1, 1]).reshape((1, 3))
inputs_pad = pad_sequences(inputs, maxlen=10)
inp=Input((10,))
#out=Embedding(input_dim=2, output_dim=3, weights=[emb_weights])(inp)
out=emb_layer(inp)
model = Model(inp, out)
print(model.predict(inputs_pad))
```
#### Actual Results
```python
[[[0. 1. 2.]
  [0. 1. 2.]
  [0. 1. 2.]
  [0. 1. 2.]
  [0. 1. 2.]
  [0. 1. 2.]
  [0. 1. 2.]
  [0. 1. 2.]
  [3. 4. 5.]
  [3. 4. 5.]]]
```

#### Expected Results
And  the expected result maybe
```python
[[[0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0. 0.]
  [0. 0.0.]
  [0. 0. 0.]
  [0. 1. 2.]
  [3. 4. 5.]
  [3. 4. 5.]]]
```
#### Versions
```
Darwin-16.7.0-x86_64-i386-64bit
Python 3.6.1 |Anaconda custom (64-bit)| (default, May 11 2017, 13:04:09)
[GCC 4.2.1 Compatible Apple LLVM 6.0 (clang-600.0.57)]
NumPy 1.14.0
SciPy 1.0.0
gensim 3.3.0
FAST_VERSION 0
(Tough have nothing to do with the environment but do need gensim >= 3.3.0)
```
<!-- Thanks for contributing! -->

"
142,https://github.com/RaRe-Technologies/gensim/issues/1901,1901,"[{'id': 175643, 'node_id': 'MDU6TGFiZWwxNzU2NDM=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/documentation', 'name': 'documentation', 'color': '02d7e1', 'default': True, 'description': 'Current issue related to documentation'}, {'id': 175986, 'node_id': 'MDU6TGFiZWwxNzU5ODY=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/testing', 'name': 'testing', 'color': '444444', 'default': False, 'description': 'Issue related with testing (code, documentation, etc)'}, {'id': 234670, 'node_id': 'MDU6TGFiZWwyMzQ2NzA=', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/difficulty%20medium', 'name': 'difficulty medium', 'color': '00d000', 'default': False, 'description': 'Medium issue: required good gensim understanding & python skills'}, {'id': 1584013467, 'node_id': 'MDU6TGFiZWwxNTg0MDEzNDY3', 'url': 'https://api.github.com/repos/RaRe-Technologies/gensim/labels/conda', 'name': 'conda', 'color': 'c9ef58', 'default': False, 'description': ''}]",open,2018-02-14 08:30:54+00:00,,Add anaconda-cloud badge & setup build for MacOSX,"Into
-----
We build gensim for [conda-forge/conda-cloud](https://github.com/conda-forge/gensim-feedstock), but nobody knows about it.

Todo
-----
- [x] (easy) Add conda-cloud badge to gensim `README.md` (#1905)
- [ ] (medium) Setup MacOSX build in gensim-feedstock, related issue https://github.com/conda-forge/gensim-feedstock/issues/2 
"
